,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
0,KEYS,,1601046.0,,,2018.0,,3878000000.0,1756000000.0,2122000000.0,0.5471892728210418,607000000.0,0.0,0.0,1185000000.0,-33000000.0,1759000000.0,3515000000.0,12000000.0,83000000.0,310000000.0,-18000000.0,-0.0046415678184631255,-346000000.0,-0.0892212480660134,-65000000.0,-411000000.0,-0.10598246518824136,-576000000.0,165000000.0,0.04254770500257865,0.88,0.86,187000000.0,191000000.0,,,Scientific & Technical Instruments,,913000000.0,0.0,913000000.0,624000000.0,619000000.0,222000000.0,2378000000.0,555000000.0,1171000000.0,645000000.0,1816000000.0,46000000.0,750000000.0,279000000.0,3446000000.0,0.0,5824000000.0,242000000.0,499000000.0,42000000.0,334000000.0,345000000.0,1462000000.0,1291000000.0,127000000.0,0.0,511000000.0,1929000000.0,0.0,0.0,3391000000.0,0.0,2000000.0,1212000000.0,-488000000.0,1707000000.0,2433000000.0,2433000000.0,5824000000.0,0.0,5824000000.0,0.0,1790000000.0,877000000.0,-789000000.0,59000000.0,80000000.0,-89000000.0,22000000.0,27000000.0,730000000.0,555000000.0,-132000000.0,-11000000.0,0.0,0.0,27000000.0,-116000000.0,-300000000.0,0.0,-120000000.0,0.0,85000000.0,-335000000.0,-9000000.0,95000000.0,913000000.0,818000000.0,555000000.0,-132000000.0,423000000.0,4.75147554459515,4.75147554459515,2.9810056730273335,70.06266666666667,6.214743589743589,27.329408983451536,20.829441441441443,20.829441441441443,20.895883040935672,2.9810056730273335,-0,-690.9633333333334,4.75147554459515,61.82,66.7,11037824000.0,1.4014598540145986,0.4177541208791209,1.3937525688450472,0.5822458791208791,-5.096385542168675,0.5471892728210418,-0.0892212480660134,6.781750924784218,0.028331043956043956,1.1295904776165888,0.0151,0.2151,9.341791858247111,8.026184385585053,Technology
1,KEYS,,1601046.0,,,2017.0,,3189000000.0,1487000000.0,1702000000.0,0.5337096268422703,498000000.0,0.0,0.0,1049000000.0,-84000000.0,1463000000.0,2950000000.0,7000000.0,80000000.0,225000000.0,484000000.0,0.15177171527124492,239000000.0,0.07494512386328002,-60000000.0,179000000.0,0.056130448416431486,77000000.0,102000000.0,0.03198494825964252,0.57,0.56,180000000.0,182000000.0,,,Scientific & Technical Instruments,,818000000.0,0.0,818000000.0,547000000.0,588000000.0,224000000.0,2177000000.0,530000000.0,1882000000.0,854000000.0,2736000000.0,63000000.0,186000000.0,240000000.0,3755000000.0,1000000.0,5933000000.0,211000000.0,10000000.0,28000000.0,291000000.0,279000000.0,819000000.0,2038000000.0,101000000.0,0.0,665000000.0,2804000000.0,0.0,0.0,3623000000.0,0.0,2000000.0,1041000000.0,-457000000.0,1724000000.0,2310000000.0,2310000000.0,5933000000.0,0.0,5933000000.0,0.0,2048000000.0,1230000000.0,-47000000.0,56000000.0,15000000.0,-11000000.0,15000000.0,12000000.0,-38000000.0,313000000.0,-72000000.0,-1702000000.0,-1000000.0,45000000.0,8000000.0,-1722000000.0,-323000000.0,444000000.0,0.0,0.0,1319000000.0,1440000000.0,4000000.0,35000000.0,818000000.0,783000000.0,313000000.0,-72000000.0,241000000.0,3.3896103896103895,3.3896103896103895,2.455315145813735,76.76470588235294,5.829981718464351,32.489626556016596,25.015974440894567,25.015974440894567,22.03771460737405,2.455315145813735,-0,18.71900826446281,3.3896103896103895,,,,,0.3893477161638294,1.5683982683982685,0.6106522838361705,2.15,0.5337096268422703,0.07494512386328002,4.415584415584416,0.017191977077363897,,0.025699999999999997,0.056999999999999995,,,Technology
2,KEYS,,1601046.0,,,2016.0,,2918000000.0,1294000000.0,1624000000.0,0.5565455791638109,425000000.0,0.0,0.0,818000000.0,-25000000.0,1218000000.0,2512000000.0,3000000.0,47000000.0,134000000.0,547000000.0,0.18745716244002741,406000000.0,0.13913639479095272,-40000000.0,366000000.0,0.12542837559972583,31000000.0,335000000.0,0.11480466072652502,1.97,1.95,170000000.0,172000000.0,,,Scientific & Technical Instruments,,783000000.0,0.0,783000000.0,437000000.0,474000000.0,160000000.0,1854000000.0,512000000.0,736000000.0,208000000.0,944000000.0,55000000.0,392000000.0,46000000.0,1949000000.0,0.0,3803000000.0,189000000.0,0.0,41000000.0,180000000.0,234000000.0,644000000.0,1100000000.0,72000000.0,0.0,474000000.0,1646000000.0,0.0,0.0,2290000000.0,0.0,2000000.0,949000000.0,-618000000.0,1180000000.0,1513000000.0,1513000000.0,3803000000.0,0.0,3803000000.0,0.0,1100000000.0,317000000.0,17000000.0,49000000.0,-135000000.0,-42000000.0,-8000000.0,-54000000.0,16000000.0,416000000.0,-91000000.0,-10000000.0,0.0,0.0,11000000.0,-90000000.0,-1000000.0,0.0,-62000000.0,0.0,38000000.0,-25000000.0,-1000000.0,300000000.0,783000000.0,483000000.0,416000000.0,-91000000.0,325000000.0,4.1382022471910105,4.1382022471910105,2.1456819739547637,18.689850746268654,6.677345537757437,19.264923076923075,15.050721153846151,15.050721153846151,5.06742364731367,2.1456819739547637,-0,12.025776965265083,4.1382022471910105,,,,,0.3978438075203786,1.5135492399206874,0.6021561924796214,7.723404255319149,0.5565455791638109,0.13913639479095272,22.141440846001323,0.088088351301604,,0.0165,0.025,,,Technology
3,KEYS,,1601046.0,,,2015.0,,2856000000.0,1269000000.0,1587000000.0,0.555672268907563,387000000.0,0.0,0.0,787000000.0,-18000000.0,1156000000.0,2425000000.0,1000000.0,46000000.0,99000000.0,533000000.0,0.18662464985994398,431000000.0,0.15091036414565825,-43000000.0,388000000.0,0.13585434173669467,-125000000.0,513000000.0,0.1796218487394958,3.04,3.0,169000000.0,171000000.0,,,Scientific & Technical Instruments,,483000000.0,0.0,483000000.0,398000000.0,487000000.0,211000000.0,1579000000.0,518000000.0,700000000.0,246000000.0,946000000.0,70000000.0,295000000.0,100000000.0,1929000000.0,0.0,3508000000.0,209000000.0,0.0,50000000.0,175000000.0,252000000.0,686000000.0,1099000000.0,61000000.0,0.0,360000000.0,1520000000.0,0.0,0.0,2206000000.0,0.0,2000000.0,614000000.0,-479000000.0,1165000000.0,1302000000.0,1302000000.0,3508000000.0,0.0,3508000000.0,0.0,1099000000.0,616000000.0,-163000000.0,55000000.0,-166000000.0,-20000000.0,18000000.0,-141000000.0,38000000.0,376000000.0,-92000000.0,-574000000.0,-7000000.0,1000000.0,1000000.0,-671000000.0,0.0,0.0,0.0,0.0,-19000000.0,-19000000.0,-13000000.0,-327000000.0,483000000.0,810000000.0,376000000.0,-92000000.0,284000000.0,3.999147465437788,3.999147465437788,1.823140756302521,10.149883040935672,7.175879396984925,18.33411971830986,13.84811170212766,13.84811170212766,2.7357738977960584,1.823140756302521,-0,10.924746716697936,3.999147465437788,,,,,0.37115165336374,1.69431643625192,0.62884834663626,8.41304347826087,0.555672268907563,0.15091036414565825,39.40092165898618,0.14623717217787913,,0.0084,0.0169,,,Technology
4,KEYS,,1601046.0,,,2014.0,,2933000000.0,1313000000.0,1620000000.0,0.5523354926696216,361000000.0,0.0,0.0,790000000.0,0.0,1151000000.0,2464000000.0,0.0,3000000.0,84000000.0,562000000.0,0.1916126832594613,469000000.0,0.15990453460620524,6000000.0,475000000.0,0.16195022161609274,83000000.0,392000000.0,0.13365155131264916,2.35,2.35,167000000.0,167000000.0,,,Scientific & Technical Instruments,,810000000.0,0.0,810000000.0,380000000.0,498000000.0,162000000.0,1850000000.0,470000000.0,392000000.0,18000000.0,410000000.0,63000000.0,163000000.0,94000000.0,1200000000.0,0.0,3050000000.0,173000000.0,0.0,72000000.0,175000000.0,349000000.0,769000000.0,1099000000.0,69000000.0,0.0,344000000.0,1512000000.0,0.0,0.0,2281000000.0,0.0,2000000.0,101000000.0,-336000000.0,1002000000.0,769000000.0,769000000.0,3050000000.0,0.0,3050000000.0,0.0,1099000000.0,289000000.0,23000000.0,43000000.0,-7000000.0,-25000000.0,32000000.0,-46000000.0,28000000.0,563000000.0,-70000000.0,-11000000.0,0.0,0.0,-1000000.0,-82000000.0,-37000000.0,0.0,0.0,0.0,372000000.0,335000000.0,-6000000.0,335000000.0,810000000.0,0.0,563000000.0,-70000000.0,493000000.0,7.644213263979195,7.644213263979195,2.0042277531537676,14.99591836734694,7.718421052631579,11.923732251521297,10.44120781527531,10.44120781527531,3.9941281775868247,2.0042277531537676,-0,10.974021352313168,7.644213263979195,,,,,0.2521311475409836,2.966189856957087,0.7478688524590164,158.33333333333334,0.5523354926696216,0.15990453460620524,50.97529258777633,0.12852459016393442,,0.0063,0.0132,,,Technology
5,KEYS,,1601046.0,,,2013.0,,2888000000.0,1265000000.0,1623000000.0,0.5619806094182825,375000000.0,0.0,0.0,752000000.0,0.0,1127000000.0,2392000000.0,0.0,0.0,77000000.0,578000000.0,0.20013850415512466,496000000.0,0.17174515235457063,5000000.0,501000000.0,0.17347645429362882,44000000.0,457000000.0,0.15824099722991689,2.739543,2.739543,166816116.0,166816116.0,,,Scientific & Technical Instruments,,0.0,0.0,0.0,340000000.0,502000000.0,130000000.0,972000000.0,469000000.0,419000000.0,20000000.0,439000000.0,44000000.0,88000000.0,16000000.0,1056000000.0,0.0,2028000000.0,131000000.0,0.0,55000000.0,190000000.0,184000000.0,560000000.0,0.0,94000000.0,0.0,129000000.0,223000000.0,0.0,0.0,783000000.0,0.0,0.0,0.0,31000000.0,1214000000.0,1245000000.0,1245000000.0,2028000000.0,0.0,2028000000.0,0.0,0.0,0.0,14000000.0,41000000.0,-46000000.0,44000000.0,-24000000.0,-11000000.0,23000000.0,566000000.0,-69000000.0,-1000000.0,-15000000.0,0.0,0.0,-85000000.0,0.0,0.0,0.0,0.0,-481000000.0,-481000000.0,0.0,-481000000.0,0.0,0.0,566000000.0,-69000000.0,497000000.0,3.7894,5.8533,1.6417,10.3102,7.8907,9.4925,8.377,0,0,0,,0,0,,,,,0.613905325443787,0.6289156626506024,0.386094674556213,inf,0.5619806094182825,0.17174515235457063,36.70682730923695,0.22534516765285997,,0.002,0.0089,,,Technology
6,KMB,,55785.0,,,2018.0,,18486000000.0,12889000000.0,5597000000.0,0.3027696635291572,0.0,3367000000.0,0.0,3367000000.0,1000000.0,3368000000.0,16257000000.0,10000000.0,263000000.0,882000000.0,3026000000.0,0.16369144217245482,2229000000.0,0.12057773450178513,-416000000.0,1813000000.0,0.09807421832738289,471000000.0,1410000000.0,0.0762739370334307,4.05,4.03,348148148.0,349600000.0,,,Household & Personal Products,,539000000.0,0.0,539000000.0,2164000000.0,1813000000.0,525000000.0,5041000000.0,7159000000.0,1474000000.0,0.0,1474000000.0,224000000.0,0.0,620000000.0,9477000000.0,0.0,14518000000.0,3190000000.0,1208000000.0,260000000.0,0.0,1878000000.0,6536000000.0,6247000000.0,0.0,458000000.0,1323000000.0,8028000000.0,0.0,0.0,14564000000.0,0.0,473000000.0,5947000000.0,-3299000000.0,-3408000000.0,-287000000.0,-287000000.0,14277000000.0,0.0,14277000000.0,0.0,7455000000.0,6916000000.0,2000000.0,41000000.0,389000000.0,33000000.0,392000000.0,-88000000.0,246000000.0,2970000000.0,0.0,0.0,-353000000.0,272000000.0,-821000000.0,-902000000.0,-407000000.0,0.0,-800000000.0,-1386000000.0,478000000.0,-2115000000.0,-30000000.0,-77000000.0,539000000.0,616000000.0,2970000000.0,-877000000.0,2093000000.0,-130.85275841379791,-130.85275841379791,2.0315234049962134,26.634568556567377,8.542513863216266,17.943020384500716,12.644694163218855,12.644694163218855,3.9425066818656314,2.0315234049962134,0.03690612526035752,14.696213372359551,-130.85275841379791,107.87,109.42,38455548491.0,0.2597904026475455,-0.019768563162970106,-50.745644599303134,1.003168480506957,6.855513307984791,0.3027696635291572,0.12057773450178513,-491.2891986062718,0.09712081553933048,0.4535504135824412,0.0151,0.023600000000000003,3.759930567790758,3.1522259703993667,Consumer Defensive
7,KMB,,55785.0,,,2017.0,,18259000000.0,11706000000.0,6553000000.0,0.3588915055589025,0.0,3227000000.0,0.0,3227000000.0,27000000.0,3254000000.0,14960000000.0,10000000.0,318000000.0,724000000.0,4096000000.0,0.22432772879128102,3299000000.0,0.18067802179746975,-308000000.0,2991000000.0,0.16380962812859412,776000000.0,2278000000.0,0.12476039213538528,6.44,6.4,353726708.0,355900000.0,,,Household & Personal Products,,616000000.0,0.0,616000000.0,2315000000.0,1790000000.0,490000000.0,5211000000.0,7436000000.0,1576000000.0,0.0,1576000000.0,233000000.0,0.0,695000000.0,9940000000.0,0.0,15151000000.0,2834000000.0,953000000.0,249000000.0,0.0,1822000000.0,5858000000.0,6472000000.0,0.0,395000000.0,1544000000.0,8411000000.0,0.0,0.0,14269000000.0,0.0,473000000.0,6730000000.0,-2919000000.0,-3655000000.0,629000000.0,629000000.0,14898000000.0,0.0,14898000000.0,0.0,7425000000.0,6809000000.0,-69000000.0,76000000.0,-148000000.0,-44000000.0,174000000.0,33000000.0,68000000.0,2929000000.0,0.0,0.0,-214000000.0,183000000.0,-820000000.0,-851000000.0,-1481000000.0,0.0,-911000000.0,-1359000000.0,1330000000.0,-2421000000.0,36000000.0,-307000000.0,616000000.0,923000000.0,2929000000.0,-785000000.0,2144000000.0,66.6400872782194,66.6400872782194,2.2956687057341587,18.400621114135205,7.887257019438445,19.550659933768657,14.310896175486514,14.310896175486514,2.7673431683071166,2.2956687057341587,0.03242151121475324,11.895902074707031,66.6400872782194,,,,,0.04151541152399182,22.685214626391097,0.9417860207247046,9.374213836477987,0.3588915055589025,0.18067802179746975,362.16216216216213,0.1503531120058082,,0.025699999999999997,0.0326,,,Consumer Defensive
8,KMB,,55785.0,,,2016.0,,18202000000.0,11551000000.0,6651000000.0,0.3653994066586089,0.0,0.0,0.0,3326000000.0,8000000.0,3334000000.0,14885000000.0,11000000.0,319000000.0,705000000.0,4112000000.0,0.22590924074277552,3317000000.0,0.1822327216789364,-308000000.0,3009000000.0,0.16531150423030436,922000000.0,2166000000.0,0.11899791231732777,6.03,5.99,359203980.0,361700000.0,,,Household & Personal Products,,923000000.0,0.0,923000000.0,2176000000.0,1679000000.0,337000000.0,5115000000.0,7169000000.0,1480000000.0,83000000.0,1563000000.0,257000000.0,0.0,498000000.0,9487000000.0,0.0,14602000000.0,2609000000.0,1133000000.0,259000000.0,0.0,1845000000.0,5846000000.0,6439000000.0,0.0,532000000.0,1668000000.0,8639000000.0,0.0,0.0,14485000000.0,0.0,473000000.0,5831000000.0,-3474000000.0,-2932000000.0,-102000000.0,-102000000.0,14383000000.0,0.0,14383000000.0,0.0,7572000000.0,6649000000.0,-15000000.0,77000000.0,334000000.0,-23000000.0,-61000000.0,41000000.0,-35000000.0,3232000000.0,0.0,0.0,-221000000.0,216000000.0,-727000000.0,-732000000.0,-598000000.0,0.0,-739000000.0,-1311000000.0,463000000.0,-2185000000.0,-11000000.0,304000000.0,923000000.0,619000000.0,3232000000.0,-771000000.0,2461000000.0,-424.67065312887524,-424.67065312887524,2.3797608295322092,19.998341006068916,8.364889705882353,17.60114043849869,13.402353533151384,13.402353533151384,3.054202246078724,2.3797608295322092,0.03026566842274852,12.151120286757118,-424.67065312887524,,,,,-0.006985344473359814,-142.00980392156862,0.9919873989864402,9.398119122257054,0.3653994066586089,0.1822327216789364,-2123.529411764706,0.14833584440487604,,0.0165,0.0234,,,Consumer Defensive
9,KMB,,55785.0,,,2015.0,,18591000000.0,11967000000.0,6624000000.0,0.35630143617879617,0.0,3443000000.0,0.0,3443000000.0,1568000000.0,5011000000.0,16978000000.0,17000000.0,295000000.0,746000000.0,2472000000.0,0.13296756495078263,1613000000.0,0.08676241191974611,-278000000.0,1335000000.0,0.07180893980958529,418000000.0,1013000000.0,0.054488731106449355,2.78,2.77,364388489.0,366300000.0,,,Household & Personal Products,,619000000.0,0.0,619000000.0,2281000000.0,1909000000.0,617000000.0,5426000000.0,7104000000.0,1446000000.0,94000000.0,1540000000.0,247000000.0,0.0,525000000.0,9416000000.0,0.0,14842000000.0,2612000000.0,1669000000.0,329000000.0,0.0,1739000000.0,6349000000.0,6106000000.0,0.0,766000000.0,1581000000.0,8453000000.0,0.0,0.0,14802000000.0,0.0,473000000.0,4994000000.0,-3278000000.0,-2363000000.0,-174000000.0,-174000000.0,14628000000.0,0.0,14628000000.0,0.0,7775000000.0,7156000000.0,-255000000.0,75000000.0,-445000000.0,60000000.0,44000000.0,-330000000.0,1172000000.0,2306000000.0,0.0,0.0,-146000000.0,164000000.0,-1068000000.0,-1050000000.0,-553000000.0,0.0,-861000000.0,-1272000000.0,1388000000.0,-1298000000.0,-128000000.0,-170000000.0,619000000.0,789000000.0,2306000000.0,-1056000000.0,1250000000.0,-268.93545460621107,-268.93545460621107,2.5170657361885174,46.19424393038571,8.150372643577379,37.435815281184574,20.29261452796215,20.29261452796215,7.156739262878687,2.5170657361885174,0.027182525406664527,21.824744782152393,-268.93545460621107,,,,,-0.011723487400619863,-85.06896551724138,0.9973049454251448,4.467796610169492,0.35630143617879617,0.08676241191974611,-582.183908045977,0.06825225710820644,,0.0084,0.022600000000000002,,,Consumer Defensive
