,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
0,ORCL,,1341439.0,,,2018,,39831000000,8081000000,31750000000,0.7971178228013357,6091000000,1289000000,8431000000,9720000000,1620000000,17431000000,25512000000,1201000000.0,2025000000,2785000000,17701000000,0.4444026009891793,13679000000,0.3434259747432904,-788000000,12891000000,0.32364238909392185,9066000000,3825000000,0.09603072983354674,0.93,0.9,4121000000,4238000000,,,Software—Infrastructure,,21620000000,45641000000,67261000000,5279000000,0,3424000000,75964000000,5897000000,43755000000,6670000000,50425000000,0,1491000000,3487000000,61300000000,0,137264000000,529000000,4491000000,0,8429000000,5746000000,19195000000,56128000000,0,0,15717000000,71845000000,0,0,91040000000,0,28950000000,18412000000,-1689000000,53000000,45726000000,45726000000,136766000000,0,136766000000,0,60619000000,38999000000,-611000000,1607000000,7660000000,-117000000,-264000000,8317000000,120000000,15386000000,0,-1724000000,-25282000000,23117000000,-1736000000,-5625000000,-9800000000,2402000000,-11853000000,-3140000000,12409000000,-9982000000,57000000,-164000000,21620000000,21784000000,15386000000,-1736000000,13650000000,3.970853907391856,3.970853907391856,4.558541481996435,47.4696119658562,7.5451790111763595,13.301924232190476,11.801070178694918,11.801070178694918,19.301654751977644,4.558541481996435,0.017293485214713862,12.460892930873962,3.970853907391856,,,121735692556.0,0.7032813590877356,0.33312449003380346,1.9909898088614792,0.6632474647394802,5.77283950617284,0.7971178228013357,0.3434259747432904,8.365043957485895,0.027866010024478378,1.0106912309607268,0.0151,0.0274,8.360076220844807,5.583692375915382,Technology
1,ORCL,,1341439.0,,,2017,,37728000000,7469000000,30259000000,0.8020303223070399,6159000000,1176000000,8197000000,9373000000,1451000000,16983000000,24452000000,802000000.0,1798000000,2451000000,15766000000,0.41788592027141647,12710000000,0.33688507209499574,-1193000000,11517000000,0.30526399491094147,2182000000,9335000000,0.24742896522476676,2.27,2.21,4115000000,4217000000,,,Software—Infrastructure,,21784000000,44294000000,66078000000,5300000000,300000000,2837000000,74515000000,5315000000,43045000000,7679000000,50724000000,0,1143000000,3294000000,60476000000,0,134991000000,599000000,9797000000,0,8233000000,5549000000,24178000000,48112000000,0,0,8455000000,56567000000,0,0,80745000000,0,27065000000,27598000000,-803000000,0,53860000000,53860000000,134605000000,0,134605000000,0,57909000000,36125000000,-486000000,1350000000,1224000000,18000000,-37000000,1267000000,252000000,14126000000,0,-11221000000,-25867000000,17615000000,-2021000000,-21494000000,-4094000000,2181000000,-3844000000,-2631000000,17474000000,9086000000,-86000000,1632000000,21784000000,20152000000,14126000000,-2021000000,12105000000,3.830785323635351,3.830785323635351,5.46877909062235,22.102420731762184,7.118490566037736,17.04470033300289,14.60612328550191,14.60612328550191,8.973997169334128,5.46877909062235,0.01275165881332437,15.378098283077508,3.830785323635351,,,,,0.39898956226711413,1.4991645005569996,0.5981509878436341,5.959399332591769,0.8020303223070399,0.33688507209499574,17.33197177868548,0.06915275833203695,,0.025699999999999997,0.038,,,Technology
2,ORCL,,1341439.0,,,2016,,37047000000,7479000000,29568000000,0.7981213053688557,5787000000,1155000000,7884000000,9039000000,1638000000,16464000000,23943000000,538000000.0,1467000000,2509000000,15418000000,0.4161740491807704,12604000000,0.34021648176640484,-1162000000,11442000000,0.30885091910276136,2541000000,8901000000,0.24026236942262533,2.11,2.07,4221000000,4305000000,,,Software—Infrastructure,,20152000000,35973000000,56125000000,5385000000,212000000,2591000000,64313000000,4000000000,34590000000,4943000000,39533000000,0,1291000000,3043000000,47867000000,0,112180000000,504000000,3750000000,0,7655000000,5299000000,17208000000,40105000000,0,0,7077000000,47182000000,0,0,64390000000,0,24217000000,23888000000,-816000000,0,47289000000,47289000000,111679000000,0,111679000000,0,43855000000,23703000000,-105000000,1037000000,759000000,96000000,-13000000,678000000,460000000,13561000000,0,-650000000,-24562000000,21247000000,-1189000000,-5154000000,-2000000000,1425000000,-10529000000,-2541000000,3789000000,-9856000000,-115000000,-1564000000,20152000000,21716000000,13561000000,-1189000000,12372000000,3.6533978571401384,3.6533978571401384,4.663414885585878,19.40967658311426,6.87966573816156,13.964236280819595,12.739881370570018,12.739881370570018,8.083694608517542,4.663414885585878,0.014707794902001107,12.74280265055779,3.6533978571401384,,,,,0.4215457300766625,1.3616274397851509,0.5739882331966483,7.432856169052488,0.7981213053688557,0.34021648176640484,18.822559157520775,0.07934569441968266,,0.0165,0.025,,,Technology
3,ORCL,,1341439.0,,,2015,,38226000000,7532000000,30694000000,0.8029613352168681,5524000000,1077000000,7655000000,8732000000,2149000000,16405000000,23937000000,349000000.0,1143000000,2861000000,16838000000,0.4404855334065819,13871000000,0.36286820488672633,-1037000000,12834000000,0.33574007220216606,2896000000,9938000000,0.25998011824412703,2.26,2.21,4404000000,4503000000,,,Software—Infrastructure,,21716000000,32652000000,54368000000,5618000000,314000000,2883000000,63183000000,3686000000,34087000000,6406000000,40493000000,0,795000000,2746000000,47720000000,0,110903000000,806000000,1999000000,0,7245000000,5241000000,15291000000,39959000000,0,0,6555000000,46514000000,0,0,61805000000,0,23156000000,26503000000,-996000000,0,48663000000,48663000000,110468000000,0,110468000000,0,41958000000,20242000000,-548000000,933000000,617000000,208000000,247000000,655000000,535000000,14336000000,0,-6239000000,-31421000000,20004000000,-1391000000,-19047000000,-1500000000,1802000000,-8087000000,-2255000000,19890000000,9850000000,-1192000000,3947000000,21716000000,17769000000,14336000000,-1391000000,12945000000,3.6471486853831454,3.6471486853831454,4.642944500517972,17.85884448347756,6.804200783196867,13.71040528982619,12.380105781026787,12.380105781026787,7.760271446002485,4.642944500517972,0.01270557132115553,11.74267706834541,3.6471486853831454,,,,,0.4387888515188949,1.2700614429854304,0.5572888019260074,10.923009623797025,0.8029613352168681,0.36286820488672633,20.42208659556542,0.08960983922887568,,0.0084,0.0153,,,Technology
4,ORCL,,1341439.0,,,2014,,38275000000,7236000000,31039000000,0.8109470934030045,5151000000,1038000000,7567000000,8605000000,2300000000,16056000000,23292000000,263000000.0,914000000,2908000000,17526000000,0.4578967994774657,14759000000,0.3856041802743305,-1055000000,13704000000,0.35804049640757674,2749000000,10955000000,0.2862181580666231,2.42,2.38,4528000000,4604000000,,,Software—Infrastructure,,17769000000,21050000000,38819000000,6087000000,189000000,3043000000,48138000000,3061000000,29652000000,6137000000,35789000000,0,837000000,2519000000,42206000000,0,90344000000,471000000,1508000000,416000000,7269000000,4725000000,14389000000,22667000000,0,0,5841000000,28508000000,0,0,42897000000,0,21077000000,25965000000,-164000000,0,46878000000,46878000000,89775000000,0,89775000000,0,24175000000,6406000000,-248000000,805000000,-162000000,24000000,48000000,172000000,663000000,14921000000,0,-3488000000,-32316000000,28845000000,-580000000,-7539000000,0,2135000000,-9813000000,-2178000000,5788000000,-4068000000,-158000000,3156000000,17769000000,14613000000,14921000000,-580000000,14341000000,3.9148392543709205,3.9148392543709205,4.794770334850425,16.752152858639892,6.287990800065714,12.796864553824697,12.299432649715168,12.299432649715168,7.484336274683911,4.794770334850425,0.011867927001710377,10.836804437201872,3.9148392543709205,,,,,0.5188833790843885,0.9150774350441572,0.47481847161958735,14.705689277899344,0.8109470934030045,0.3856041802743305,23.369171039720126,0.12125874435491012,,0.0063,0.0132,,,Technology
5,ORCL,,1341439.0,,,2013,,37180000000,7113000000,30067000000,0.8086874663797741,4850000000,1072000000,7328000000,8400000000,2385000000,15635000000,22748000000,237000000.0,797000000,2931000000,17626000000,0.4740720817643895,14684000000,0.3949435180204411,-786000000,13898000000,0.37380311995696613,2973000000,10925000000,0.2938407746100054,2.29,2.26,4769000000,4844000000,,,Software—Infrastructure,,14613000000,17603000000,32216000000,6049000000,240000000,3187000000,41692000000,3053000000,27343000000,6640000000,33983000000,0,766000000,2318000000,40120000000,0,81812000000,419000000,0,0,7118000000,5335000000,12872000000,18494000000,0,0,5301000000,23795000000,0,0,36667000000,0,18893000000,25854000000,-99000000,0,44648000000,44648000000,81315000000,0,81315000000,0,36097000000,21484000000,-117000000,755000000,-712000000,267000000,-541000000,148000000,442000000,14224000000,0,-3305000000,-32160000000,30159000000,-650000000,-5956000000,-2950000000,1527000000,-11021000000,-1433000000,5377000000,-8500000000,-110000000,-342000000,14613000000,14955000000,14224000000,-650000000,13574000000,3.2802361966471065,3.2802361966471065,3.93910666239645,13.405582215826087,6.146470490990247,10.789449367017827,10.296399445156075,10.296399445156075,6.307964636139577,3.93910666239645,0.009784509612724571,8.529274123902189,3.2802361966471065,,,,,0.5457390113919718,0.8212461924386311,0.4481860851708796,17.1405269761606,0.8086874663797741,0.3949435180204411,24.469181150331483,0.13353786730552974,,0.002,0.0089,,,Technology
6,PCAR,,75362.0,,,2018,,23495700000,19839900000,3655800000,0.1555944279165975,306100000,644700000,0,644700000,16500000,967300000,20807200000,60800000.0,0,1054100000,3864300000,0.16446839208876518,2688500000,0.11442519269483352,121700000,2810200000,0.11960486386870789,615100000,2195100000,0.09342560553633218,6.25,6.24,351000000,351800000,,,Farm & Heavy Construction Machinery,,3435900000,1020400000,4456300000,12155200000,1184700000,364700000,18160900000,6122500000,0,0,0,0,0,1199000000,7321500000,0,25482400000,1828100000,3256800000,0,0,2417900000,7502800000,6693700000,842400000,704900000,1145700000,9386700000,0,0,16889500000,0,346600000,9275400000,-1099000000,69900000,8592900000,8592900000,25482400000,0,25482400000,0,9950500000,6514600000,17500000,0,-237100000,-781300000,528900000,275000000,-37300000,2992300000,-1952300000,0,-615900000,931500000,-294000000,-1930700000,-1755300000,0,-354400000,-804300000,2985100000,71100000,-61500000,1071200000,3435900000,2364700000,2992300000,-1952300000,1040000000,1.7632580889920748,1.7632580889920748,0.6448626954251203,6.902419221402214,1.9329751875740424,14.56875041625,5.063496451859774,5.063496451859774,1.865949743308824,0.6448626954251203,0.05308385156717161,5.606733543694848,1.7632580889920748,,,19904281946.0,0.21888121841861788,0.33720921106332213,1.9655180439665305,0.6627907889366779,inf,0.1555944279165975,0.11442519269483352,25.545508501204484,0.08614180767902552,1.1654197085778168,0.0151,0.022,9.637623138091492,6.431162822449814,Industrials
7,PCAR,,75362.0,,,2017,,19456400000,16470800000,2985600000,0.15345079254127178,264700000,555000000,0,555000000,22300000,842000000,17312800000,-5600000.0,0,1107500000,3280800000,0.16862317797742646,2143600000,0.11017454410887934,29700000,2173300000,0.11170103410702904,498100000,1675200000,0.08610020353199975,4.76,4.75,351900000,352900000,,,Farm & Heavy Construction Machinery,,2364700000,1367100000,3731800000,10825000000,928400000,404400000,15889600000,6606400000,0,0,0,0,0,944200000,7550600000,0,23440200000,1620900000,2723700000,0,0,1836900000,6181500000,6155700000,1339000000,773700000,939800000,9208200000,0,0,15389700000,0,351800000,8369100000,-794000000,123600000,8050500000,8050500000,23440200000,0,23440200000,0,8879400000,6514700000,-173900000,0,111700000,-407300000,333600000,166300000,-4700000,2715800000,-1846600000,0,-970300000,779500000,72800000,-1964600000,-1897100000,0,0,-558300000,2061600000,-393800000,91600000,449000000,2364700000,1915700000,2715800000,-1846600000,869200000,2.207142847724986,2.207142847724986,0.9132523743143645,10.606854999767194,1.7973579676674365,20.44247986149333,6.542677478315782,6.542677478315782,2.8747321891698054,0.9132523743143645,0.0314205897012636,7.401640909415387,2.207142847724986,,,,,0.34344843474031794,1.9116452394261225,0.6565515652596821,inf,0.15345079254127178,0.11017454410887934,20.80864542574995,0.07146696700540098,,0.025699999999999997,0.0326,,,Industrials
8,PCAR,,75362.0,,,2016,,17033300000,14280100000,2753200000,0.16163632414153453,247200000,540200000,0,540200000,18400000,805800000,15085900000,-11600000.0,0,993100000,2123500000,0.12466756295022104,1947400000,0.11432899085908192,-817000000,1130400000,0.06636412204329167,608700000,521700000,0.030628239976986257,1.49,1.48,351100000,351800000,,,Farm & Heavy Construction Machinery,,1915700000,1140900000,3056600000,9699600000,727800000,225600000,13709600000,5897800000,0,0,0,0,0,1031500000,6929300000,0,20638900000,1333600000,2242500000,0,0,1305900000,4882000000,6232700000,1072600000,934900000,739100000,8979300000,0,0,13861300000,0,350700000,7484900000,-1128000000,70000000,6777600000,6777600000,20638900000,0,20638900000,0,8475200000,6559500000,30900000,0,892100000,455900000,-8600000,155900000,-137000000,2300800000,-1964900000,0,-1031900000,1304800000,127700000,-1564300000,-1625100000,0,-70500000,-829300000,1701400000,-823500000,-13700000,-100700000,1915700000,2016400000,2300800000,-1964900000,335900000,2.3352792481084745,2.3352792481084745,0.9292144582658675,30.338486931148168,1.7560827250608273,47.119942339922595,6.879167520853616,6.879167520853616,8.203822213128559,0.9292144582658675,0.0523958525384202,10.542542327280433,2.3352792481084745,,,,,0.32838959440667864,2.045163479697828,0.6716104055933213,inf,0.16163632414153453,0.11432899085908192,7.6974150141643065,0.02527750994481295,,0.0165,0.0234,,,Industrials
9,PCAR,,75362.0,,,2015,,19115100000,15993800000,3121300000,0.16328975521969544,239800000,541500000,0,541500000,12400000,793700000,16787500000,-12300000.0,0,907100000,3244200000,0.16971922720780952,2327600000,0.1217676078074402,9500000,2337100000,0.12226459709862883,733100000,1604000000,0.08391271821753483,4.52,4.51,354600000,355600000,,,Farm & Heavy Construction Machinery,,2016400000,1448100000,3464500000,10182600000,796500000,245700000,14689300000,5549400000,0,0,0,0,0,871100000,6420500000,0,21109800000,1286600000,2620400000,0,0,1634600000,5541600000,5971100000,1047400000,889100000,720200000,8627800000,0,0,14169400000,0,351300000,7536800000,-1017000000,69300000,6940400000,6940400000,21109800000,0,21109800000,0,8591500000,6575100000,-55200000,0,104000000,-174700000,-162600000,242000000,-3900000,2556000000,-1725200000,0,-1329800000,1035500000,44600000,-1974900000,-1580100000,0,-201600000,-680500000,2265700000,-196500000,-105800000,278800000,2016400000,1737600000,2556000000,-1725200000,830800000,1.6713947203705837,1.6713947203705837,0.6068578201139413,7.2320124172443885,1.8772317482764715,13.96262387729899,4.5383990286619715,4.5383990286619715,1.9751013579442853,0.6068578201139413,0.05866304506233717,5.602382071777327,1.6713947203705837,,,,,0.32877620820661496,2.041582617716558,0.6712237917933851,inf,0.16328975521969544,0.1217676078074402,23.111059881274855,0.07598366635401567,,0.0084,0.0153,,,Industrials
