,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
0,WRB,,11544.0,,,2018,,7718718000,0,0,0.0,0,0,0,0,0,0,6906624000,0.0,157185000,131108000,1092070000,0.14148333959084916,0,0.0,373666000,812094000,0.10521099488282899,163028000,640749000,0.08301236034274086,2.248889,2.222222,285072750,288594000,,,Insurance—Property & Casualty,,817602000,279006000,1096608000,4087984000,0,0,0,416372000,173037000,0,173037000,14338366000,0,0,0,24895977000,24895977000,256917000,0,0,0,0,0,2789519000,0,0,0,0,19416179000,0,19416179000,0,47024000,7558619000,-510470000,-1657322000,5437851000,5437851000,24854030000,0,24854030000,14617372000,2789519000,1971917000,0,36591000,67271000,-43813000,0,-123531000,-255520000,620199000,-49860000,2027000,-6763363000,6699593000,-602641000,-714244000,-4524000,0,-24750000,-254951000,276822000,-7403000,-31421000,-132869000,817602000,950471000,620199000,-49860000,570339000,1.795456555952016,1.795456555952016,1.2649024395294952,15.237519259866541,1.888147800969867,17.118635106910496,15.742407240644093,15.742407240644093,8.1855042089964,1.2649024395294952,0.026112864495808994,10.745961548472373,1.795456555952016,,,8690045099.0,0.20075015946429847,0.21842288013039216,3.5705610543576864,0.7798922291742155,5.166485351655692,0.0,0.0,11.783129033877538,0.025737049805275768,0.726536533783718,0.0151,0.0293,6.013895588873302,4.558217406982454,Financial Services
1,WRB,,11544.0,,,2017,,7343332000,0,0,0.0,0,0,0,0,0,0,6570562000,0.0,147297000,112956000,1028780000,0.14009716570080177,0,0.0,805000,772770000,0.10523424516282255,219433000,549094000,0.07477450290957838,1.955556,1.893333,280896750,290290500,,,Insurance—Property & Casualty,,950471000,576647000,1527118000,3746324000,0,0,0,422960000,178945000,0,178945000,14745546000,0,0,0,24299917000,24299917000,246460000,0,11327000,0,0,0,2497270000,0,86764000,0,0,18848754000,0,18848754000,0,47024000,6956882000,68541000,-1661103000,5411344000,5411344000,24260098000,0,24260098000,15322193000,2497270000,1546799000,0,40490000,409291000,-67752000,0,49589000,-400948000,710883000,-115719000,-70570000,-7968479000,7787176000,34128000,-333464000,-20000,0,-47807000,-188199000,940000,-235086000,12853000,155186000,950471000,795285000,710883000,-115719000,595164000,1.6513941798592227,1.6513941798592227,1.2169219622395018,16.274557701989323,1.9601433298347928,15.014789178808066,12.570650848052527,12.570650848052527,8.614525724416811,1.2169219622395018,0.021060147998979258,10.189798583580671,1.6513941798592227,,,,,0.22268981412570257,3.483192715155422,0.7756715383019621,5.246339029308133,0.0,0.0,10.14709099994382,0.02259653808694079,,0.025699999999999997,0.0399,,,Financial Services
2,WRB,,11544.0,,,2016,,7666088000,0,0,0.0,0,0,0,0,0,0,6769650000,0.0,140896000,86051000,1121816000,0.1463348711885384,0,0.0,390724000,896438000,0.11693552174198887,292953000,601916000,0.07851670891333364,2.182222,2.08,275964750,289244250,,,Insurance—Property & Casualty,,795285000,669200000,1464485000,3945195000,0,0,0,349432000,144513000,0,144513000,14159867000,0,0,0,23364844000,23364844000,213128000,0,0,0,0,0,2488225000,0,134365000,0,0,18283710000,0,18283710000,0,47024000,6595987000,55568000,-1651371000,5047208000,5047208000,23330918000,0,23330918000,14829067000,2488225000,1692940000,0,37174000,487972000,-60403000,0,55864000,-364737000,848376000,-50829000,196765000,-5743938000,4772717000,30797000,-794488000,-75487000,0,-132392000,-183999000,384946000,-6932000,-15302000,31654000,795285000,763631000,848376000,-50829000,797547000,1.6354413152992804,1.6354413152992804,1.0767437694569968,13.713562174969681,1.9431455225914056,10.349750535214914,9.729662897240198,9.729662897240198,7.13147484731559,1.0767437694569968,0.022290986817108914,8.867187212616908,1.6354413152992804,,,,,0.21601719232535857,3.6225394317016457,0.7825307971240895,6.362409152850329,0.0,0.0,11.925722102199869,0.025761610049696886,,0.0165,0.0288,,,Financial Services
3,WRB,,11544.0,,,2015,,6784955000,0,0,0.0,0,0,0,0,0,0,6052925000,0.0,130946000,85139000,947702000,0.13967697648694796,0,0.0,337000,732030000,0.10789017760618899,227923000,503694000,0.07423689619164756,1.804444,1.72,279090000,292925250,,,Insurance—Property & Casualty,,763631000,150866000,914497000,3640893000,0,0,0,348224000,153291000,0,153291000,12971957000,0,0,0,21730967000,21730967000,224752000,0,0,0,0,0,2184941000,0,6811000,0,0,17097759000,0,17097759000,0,47024000,6178070000,-66698000,-1558150000,4600246000,4600246000,21698005000,0,21698005000,13122823000,2184941000,1421310000,0,32123000,414487000,-60942000,0,-16420000,-154139000,881304000,-63562000,-7312000,-4484749000,4403852000,-18992000,-170763000,-281086000,0,-223652000,-58034000,7454000,-555318000,-66033000,89190000,763631000,674441000,881304000,-63562000,817742000,1.3522333377608502,1.3522333377608502,0.9168234723886894,12.349970424704285,1.8635414443654346,7.607052105799873,7.058411176053893,7.058411176053893,6.495097227713493,0.9168234723886894,0.009329316142361337,8.063627599288594,1.3522333377608502,,,,,0.21169080970948048,3.7167053674955643,0.7867923686967082,5.590319673758649,0.0,0.0,10.949284016550418,0.02317862799202631,,0.0084,0.0207,,,Financial Services
4,WRB,,11544.0,,,2014,,6718933000,0,0,0.0,0,0,0,0,0,0,5766737000,0.0,128174000,88836000,1168487000,0.17390960737367078,0,0.0,1308000,952196000,0.14171833533687567,302593000,648884000,0.09657545327509591,2.253333,2.16,287716500,300717000,,,Insurance—Property & Casualty,,674441000,170991000,845432000,3593186000,0,0,0,332098000,150944000,0,150944000,13326799000,0,0,0,21716691000,21716691000,237270000,0,0,0,0,0,2455587000,0,37452000,0,0,17092557000,0,17092557000,0,47024000,5732410000,183550000,-1373039000,4589945000,4589945000,21682502000,0,21682502000,13497790000,2455587000,1781146000,0,28068000,354841000,-104174000,0,-27442000,-385782000,734847000,-41958000,-49638000,-4323372000,3352549000,254108000,-808311000,-3700000,0,-238933000,-181489000,354349000,-69773000,-22060000,-165297000,674441000,839738000,734847000,-41958000,692889000,1.364841419452281,1.364841419452281,0.9323723050978332,9.65434045069365,1.8699096011172258,9.041198588818556,8.524967849100424,8.524967849100424,5.234350998326644,0.9323723050978332,0.02897080963399292,6.885564879205246,1.364841419452281,,,,,0.2113556342446462,3.7239132495051686,0.7870700467212063,7.428932544821882,0.0,0.0,14.137075716593554,0.029879506044452168,,0.0063,0.0148,,,Financial Services
5,WRB,,11544.0,,,2013,,6011031000,0,0,0.0,0,0,0,0,0,0,5312143000,0.0,123177000,103090000,919779000,0.15301518158864927,0,0.0,1026000,698888000,0.11626757539596784,193587000,499925000,0.0831679290956909,1.64,1.577778,304436250,316671750,,,Insurance—Property & Casualty,,839738000,283338000,1123076000,3420256000,0,0,0,339448000,110146000,0,110146000,12422310000,0,0,0,20551796000,20551796000,276755000,0,0,0,0,0,2032242000,0,0,0,0,16182402000,0,16182402000,0,47024000,5265015000,189391000,-1165395000,4336035000,4336035000,20518437000,0,20518437000,12705648000,2032242000,1192504000,0,23784000,376879000,-138027000,0,53455000,-183880000,819798000,-63150000,-56878000,-4354692000,4330417000,-401061000,-545364000,-465389000,0,-166473000,-52717000,354317000,-330262000,-10104000,-65932000,839738000,905670000,819798000,-63150000,756648000,1.231964578681301,1.231964578681301,0.8886730964991488,10.685285856723258,1.7574798494615607,7.059876629453028,6.51604606491157,6.51604606491157,6.129964679365455,0.8886730964991488,0.009868694098274509,7.104256057077162,1.231964578681301,,,,,0.21098083106702695,3.7320736571545203,0.7873960017898193,5.673851449540093,0.0,0.0,11.529542542899215,0.024325124675235198,,0.002,0.0143,,,Financial Services
6,BBY,,764478.0,,,2018,,42151000000,32275000000,9876000000,0.2343004910915518,0,8020000000,0,8023000000,10000000,8033000000,40308000000,0.0,75000000,683000000,2576000000,0.061113615335341986,1843000000,0.04372375507105407,-26000000,1817000000,0.043106925102607295,818000000,1000000000,0.023724229555645182,3.33,3.26,300400000,307100000,,,Specialty Retail,,1101000000,2032000000,3133000000,1049000000,5209000000,438000000,9829000000,2421000000,425000000,0,425000000,0,0,374000000,3220000000,0,13049000000,4873000000,544000000,137000000,453000000,1810000000,7817000000,811000000,22000000,230000000,557000000,1620000000,0,0,9437000000,0,28000000,3270000000,314000000,0,3612000000,3612000000,13049000000,0,13049000000,2032000000,1355000000,254000000,162000000,129000000,170000000,0,-196000000,290000000,-3000000,2141000000,-688000000,0,-4325000000,4018000000,-7000000,-1002000000,-46000000,163000000,-2004000000,-409000000,-1000000,-2297000000,25000000,-1133000000,1300000000,2433000000,2141000000,-688000000,1453000000,6.242531361860466,6.242531361860466,0.5349344802979763,22.54802327904,40.18207816968541,15.51825414937371,10.531538196655768,10.531538196655768,3.7672003298240355,0.5349344802979763,0.018139062344333958,8.851717111428572,6.242531361860466,,,11718141440.0,0.45019262520638414,0.27680282013947427,2.6126799557032117,0.7231971798605257,24.226666666666667,0.2343004910915518,0.04372375507105407,27.685492801771872,0.07663422484481569,1.100872979525343,0.0151,0.022,9.104680036800117,8.162255314435791,Consumer Cyclical
7,BBY,,764478.0,,,2017,,39403000000,29963000000,9440000000,0.23957566682739892,0,7678000000,0,7547000000,39000000,7586000000,37549000000,0.0,72000000,654000000,2563000000,0.06504580869476943,1854000000,0.0470522549044489,-38000000,1816000000,0.046087861330355556,609000000,1228000000,0.03116513971017435,3.86,3.81,318500000,322600000,,,Specialty Retail,,2240000000,1681000000,3921000000,1347000000,4864000000,384000000,10516000000,2293000000,425000000,0,425000000,0,0,622000000,3340000000,0,13856000000,4984000000,44000000,26000000,418000000,1650000000,7122000000,1321000000,34000000,359000000,311000000,2025000000,0,0,9147000000,0,31000000,4399000000,279000000,0,4709000000,4709000000,13856000000,0,13856000000,1681000000,1365000000,-875000000,201000000,108000000,346000000,0,518000000,-213000000,8000000,2545000000,-582000000,0,-3045000000,2689000000,51000000,-887000000,-394000000,171000000,-698000000,-505000000,22000000,-1404000000,10000000,264000000,2240000000,1976000000,2545000000,-582000000,1963000000,3.1214218470482056,3.1214218470482056,0.3730369636258661,11.969686871131923,29.252412769116557,7.4879141506622515,5.775550285952849,5.775550285952849,2.120325510820644,0.3730369636258661,0.03435660343029488,5.393591680745221,3.1214218470482056,,,,,0.3398527713625866,1.9424506264599704,0.6601472286374134,25.22222222222222,0.23957566682739892,0.0470522549044489,26.077723508175833,0.08862586605080831,,0.025699999999999997,0.0326,,,Consumer Cyclical
8,BBY,,764478.0,,,2016,,39528000000,30334000000,9194000000,0.23259461647439789,0,7624000000,0,7618000000,201000000,7819000000,38153000000,0.0,80000000,657000000,2137000000,0.054062942724144906,1375000000,0.034785468528637925,-65000000,1310000000,0.03314106456182959,503000000,897000000,0.02269277474195507,2.59,2.56,346500000,350700000,,,Specialty Retail,,1976000000,1305000000,3281000000,1162000000,5051000000,392000000,9886000000,2346000000,425000000,18000000,443000000,0,0,844000000,3633000000,0,13519000000,4450000000,395000000,128000000,357000000,1595000000,6925000000,1339000000,45000000,391000000,441000000,2216000000,0,0,9141000000,0,32000000,4130000000,271000000,-55000000,4378000000,4378000000,13519000000,0,13519000000,1305000000,1734000000,-242000000,49000000,104000000,-525000000,0,-536000000,-94000000,140000000,1322000000,-649000000,103000000,-2281000000,2427000000,-19000000,-419000000,-28000000,47000000,-1055000000,-499000000,20000000,-1515000000,-38000000,-650000000,1976000000,2626000000,1322000000,-649000000,673000000,2.563530103266332,2.563530103266332,0.2839287288023679,12.511855955518394,34.017211703958694,16.67627755141159,8.489511945612708,8.489511945612708,2.411211395209746,0.2839287288023679,0.04446173099081441,5.138575008001872,2.563530103266332,,,,,0.32384052074857606,2.0879396984924625,0.676159479251424,16.375,0.23259461647439789,0.034785468528637925,20.488807674737323,0.06635106146904357,,0.0165,0.0234,,,Consumer Cyclical
9,BBY,,764478.0,,,2015,,40339000000,31292000000,9047000000,0.22427427551501028,0,7592000000,0,7592000000,0,7592000000,38884000000,0.0,90000000,656000000,2120000000,0.05255459976697489,1450000000,0.035945363048166784,-63000000,1387000000,0.034383598998487815,141000000,1233000000,0.030565953543717,3.53,3.49,349500000,353600000,,,Specialty Retail,,2432000000,1456000000,3888000000,1280000000,5174000000,1387000000,11729000000,2295000000,425000000,57000000,482000000,0,0,750000000,3527000000,0,15256000000,5030000000,41000000,230000000,737000000,1739000000,7777000000,1580000000,0,0,899000000,2479000000,0,0,10256000000,0,35000000,4141000000,382000000,437000000,4995000000,4995000000,15251000000,0,15251000000,0,1621000000,-811000000,-297000000,87000000,224000000,0,434000000,85000000,32000000,1935000000,-561000000,39000000,-2804000000,1580000000,34000000,-1712000000,-24000000,50000000,0,-251000000,2000000,-223000000,-52000000,-52000000,2432000000,2484000000,1935000000,-561000000,1374000000,2.702940016906907,2.702940016906907,0.3346931104997645,10.94986649184915,31.51484375,9.826190236135371,6.977356787829457,6.977356787829457,2.1284640372087194,0.3346931104997645,0.018590960189991127,5.985936502099057,2.702940016906907,,,,,0.3274121657052963,2.0532532532532533,0.6722600943890928,15.411111111111111,0.22427427551501028,0.035945363048166784,24.684684684684687,0.08082066072364971,,0.0084,0.0153,,,Consumer Cyclical
