,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
0,EXR,,1289490.0,,,2018.0,,1196604000.0,317402000.0,879202000.0,0.7347476692372749,0.0,81256000.0,0.0,81256000.0,209050000.0,290306000.0,607708000.0,5292000.0,183123000.0,209050000.0,816706000.0,0.6825198645500099,619703000.0,0.5178847805957526,-163379000.0,456324000.0,0.38134921828775437,9244000.0,415289000.0,0.3470563360978235,3.29,3.27,126087487.0,133159033.0,,,REIT—Industrial,,57496000.0,0.0,57496000.0,0.0,0.0,15194000.0,72690000.0,0.0,0.0,132000000.0,132000000.0,125326000.0,0.0,7517962000.0,7775288000.0,0.0,7847978000.0,101461000.0,81000000.0,0.0,0.0,45197000.0,227658000.0,4730515000.0,0.0,0.0,104383000.0,4834898000.0,0.0,0.0,5062556000.0,0.0,1271000.0,-262902000.0,34650000.0,2640705000.0,2413724000.0,2413724000.0,7476280000.0,0.0,7476280000.0,0.0,4811515000.0,4754019000.0,0.0,11176000.0,15456000.0,0.0,0.0,12720000.0,26824000.0,677795000.0,-4297000.0,-16370000.0,0.0,0.0,-423231000.0,-443898000.0,-1278786000.0,90231000.0,0.0,-424907000.0,1366211000.0,-247251000.0,0.0,-13354000.0,72690000.0,86044000.0,677795000.0,-4297000.0,673498000.0,5.094746729868458,5.094746729868458,10.276843847927147,29.611457216071255,0.0,18.258870042383222,18.14311474089513,18.14311474089513,7.749682378813606,10.276843847927147,0.03455283433083952,20.878175813334316,5.094746729868458,97.53,97.99,12714522035.0,0.020257536311918723,0.30755998551474023,2.0974046742709604,0.645077751237325,2.463000278501335,0.7347476692372749,0.5178847805957526,17.205322563805968,0.05291668758500597,0.38721964709388673,0.0151,0.0393,3.212257201186764,2.3409500319529193,Real Estate
1,EXR,,1289490.0,,,2017.0,,1105009000.0,291147000.0,813862000.0,0.736520698021464,0.0,78961000.0,0.0,78961000.0,193296000.0,272257000.0,563404000.0,6736000.0,158614000.0,193296000.0,834548000.0,0.7552409075401196,541605000.0,0.4901362794330182,-23758000.0,517847000.0,0.46863600205971173,3625000.0,479013000.0,0.4334923968945049,3.79,3.76,125967831.0,134155771.0,,,REIT—Industrial,,55683000.0,0.0,55683000.0,2847000.0,0.0,30361000.0,88891000.0,0.0,0.0,126818000.0,126818000.0,70091000.0,0.0,7169337000.0,7366246000.0,0.0,7455137000.0,96087000.0,94000000.0,0.0,0.0,0.0,190087000.0,4460217000.0,0.0,0.0,81026000.0,4541243000.0,0.0,0.0,4731330000.0,0.0,1260000.0,-253284000.0,33290000.0,2569485000.0,2350751000.0,2350751000.0,7082081000.0,0.0,7082081000.0,0.0,4554217000.0,4498534000.0,0.0,9561000.0,-28874000.0,0.0,0.0,-20325000.0,-55621000.0,597375000.0,-7819000.0,-17363000.0,0.0,0.0,-344374000.0,-369556000.0,-1108595000.0,0.0,0.0,-393040000.0,1285641000.0,-215994000.0,0.0,11825000.0,55683000.0,43858000.0,597375000.0,-7819000.0,589556000.0,4.442832666790729,4.442832666790729,9.451500697542713,21.803152178105762,388.13101510361787,17.71501491680345,17.48314431352329,17.48314431352329,5.700737867028054,9.451500697542713,0.03763311478852861,17.904934568522094,4.442832666790729,,,,,0.31531962457564494,2.012688710969388,0.6346402487305062,3.2223574211608055,0.736520698021464,0.4901362794330182,20.377019939585264,0.06425274277320457,,0.025699999999999997,0.04189999999999999,,,Real Estate
2,EXR,,1289490.0,,,2016.0,,991875000.0,265560000.0,726315000.0,0.7322646502835539,0.0,81806000.0,0.0,81806000.0,182560000.0,264366000.0,529926000.0,10998000.0,138459000.0,182560000.0,702993000.0,0.708751606805293,449838000.0,0.4535228733459357,-36902000.0,412936000.0,0.416318588531821,15847000.0,366127000.0,0.369126149968494,2.92,2.91,125087554.0,125948076.0,,,REIT—Industrial,,43858000.0,0.0,43858000.0,16611000.0,0.0,13884000.0,74353000.0,0.0,0.0,123971000.0,123971000.0,79570000.0,0.0,6813552000.0,7017093000.0,0.0,7091446000.0,101388000.0,365000000.0,1695000.0,0.0,0.0,468083000.0,3941223000.0,43923000.0,9838000.0,32213000.0,4027197000.0,0.0,0.0,4495280000.0,0.0,1259000.0,-339257000.0,16770000.0,2566120000.0,2244892000.0,2244892000.0,6740172000.0,0.0,6740172000.0,0.0,4306223000.0,4262365000.0,0.0,8045000.0,8669000.0,0.0,0.0,-2773000.0,-26138000.0,539263000.0,-4968000.0,-11288000.0,0.0,0.0,-1015779000.0,-1032035000.0,-1144637000.0,123424000.0,0.0,-367818000.0,1849862000.0,460831000.0,0.0,-31941000.0,43858000.0,75799000.0,539263000.0,-4968000.0,534295000.0,4.028626117412961,4.028626117412961,9.117913589889268,24.701348280709748,59.71193787249413,16.92666137989578,16.770723268556193,16.770723268556193,6.413378825013311,9.117913589889268,0.04067059840329796,18.927920394614763,4.028626117412961,,,,,0.3165633638047868,2.002448224680742,0.6339017458498591,2.9029387760997842,0.7322646502835539,0.4535228733459357,16.30933693023985,0.05162938560062363,,0.0165,0.036500000000000005,,,Real Estate
3,EXR,,1289490.0,,,2015.0,,782270000.0,216998000.0,565272000.0,0.7226047272680788,0.0,67758000.0,0.0,67758000.0,133457000.0,201215000.0,418213000.0,8311000.0,98992000.0,133457000.0,433071000.0,0.5536080892786378,294656000.0,0.376667902386644,-73972000.0,220684000.0,0.28210720083858515,11148000.0,189474000.0,0.24221048998427652,1.58,1.56,119816743.0,126918869.0,,,REIT—Industrial,,75799000.0,0.0,75799000.0,137660000.0,0.0,42201000.0,255660000.0,10938000.0,0.0,106940000.0,106940000.0,106597000.0,0.0,5591272000.0,5815747000.0,0.0,6071407000.0,82693000.0,36000000.0,2223000.0,0.0,0.0,120916000.0,3499621000.0,35904000.0,10728000.0,31634000.0,3577887000.0,0.0,0.0,3698803000.0,0.0,1241000.0,-337566000.0,-6352000.0,2431754000.0,2089077000.0,2089077000.0,5787880000.0,0.0,5787880000.0,0.0,3535621000.0,3459822000.0,0.0,6055000.0,9428000.0,0.0,0.0,10756000.0,28915000.0,367329000.0,-7380000.0,-1159207000.0,0.0,0.0,-459077000.0,-1625664000.0,-1540782000.0,446877000.0,0.0,-269302000.0,2649678000.0,1286471000.0,0.0,28136000.0,75799000.0,47663000.0,367329000.0,-7380000.0,359949000.0,5.201426615787826,5.201426615787826,13.890575773364928,57.34919149978458,5.682623855876798,30.18811195538863,29.581603168359106,29.581603168359106,14.262542242786576,13.890575773364928,0.024783500954154044,33.08003239706695,5.201426615787826,,,,,0.344084493100199,1.7705441206810473,0.6092167762760757,2.1453551802165833,0.7226047272680788,0.376667902386644,9.069747070117568,0.031207593231684188,,0.0084,0.0397,,,Real Estate
4,EXR,,1289490.0,,,2014.0,,647155000.0,182843000.0,464312000.0,0.7174664493050351,0.0,60942000.0,0.0,60942000.0,115076000.0,176018000.0,358861000.0,6457000.0,84013000.0,115076000.0,385014000.0,0.594933207655044,278468000.0,0.43029567877865427,-75002000.0,203466000.0,0.3144007231652386,7570000.0,178355000.0,0.2755985814835704,1.54,1.53,115713807.0,121435267.0,,,REIT—Industrial,,47663000.0,0.0,47663000.0,53385000.0,0.0,34136000.0,135184000.0,9730000.0,0.0,88120000.0,88120000.0,89301000.0,0.0,4079772000.0,4266923000.0,0.0,4402107000.0,65521000.0,138000000.0,672000.0,0.0,0.0,204193000.0,2231884000.0,28485000.0,5367000.0,20195000.0,2285931000.0,0.0,713000.0,2490124000.0,0.0,1163000.0,-257738000.0,-1484000.0,1995484000.0,1737425000.0,1737425000.0,4227549000.0,0.0,4227549000.0,0.0,2369884000.0,2322221000.0,0.0,4984000.0,10133000.0,0.0,0.0,5142000.0,29033000.0,337581000.0,-4830000.0,0.0,0.0,0.0,-560118000.0,-564948000.0,-533128000.0,0.0,0.0,-210091000.0,891526000.0,148307000.0,0.0,-79060000.0,47663000.0,126723000.0,337581000.0,-4830000.0,332751000.0,4.395649459401125,4.395649459401125,11.80105424820947,42.81972056852906,12.122412662732977,22.951429934094865,22.623048281745714,22.623048281745714,10.28445175414599,11.80105424820947,0.027509223421341326,25.86745485099243,4.395649459401125,,,,,0.3946803201285203,1.4332267579895535,0.5656663956600783,2.3449823241641177,0.7174664493050351,0.43029567877865427,10.265479085428147,0.04051582571709411,,0.0063,0.0305,,,Real Estate
5,EXR,,1289490.0,,,2013.0,,520613000.0,149034000.0,371579000.0,0.7137336178697036,0.0,54246000.0,0.0,54246000.0,95232000.0,149478000.0,298512000.0,5599000.0,73034000.0,95232000.0,350326000.0,0.6729105880951878,213483000.0,0.4100608321344261,-17943000.0,195540000.0,0.37559569200154436,9984000.0,172076000.0,0.33052574561142345,1.54,1.53,111349361.0,111689409.0,,,REIT—Industrial,,126723000.0,0.0,126723000.0,41412000.0,0.0,29806000.0,197941000.0,8969000.0,0.0,80969000.0,80969000.0,91715000.0,0.0,3597546000.0,3779199000.0,0.0,3977140000.0,60601000.0,0.0,671000.0,0.0,0.0,61272000.0,1946647000.0,24037000.0,3481000.0,9808000.0,1983973000.0,0.0,2076000.0,2045245000.0,0.0,1157000.0,-226002000.0,10156000.0,1973159000.0,1758470000.0,1758470000.0,3803715000.0,0.0,3803715000.0,0.0,1948723000.0,1822000000.0,0.0,4819000.0,12446000.0,0.0,0.0,2867000.0,-13314000.0,271259000.0,-6524000.0,-1516000.0,0.0,0.0,-358936000.0,-366976000.0,-664372000.0,205988000.0,0.0,-163014000.0,813053000.0,191655000.0,0.0,95938000.0,126723000.0,30785000.0,271259000.0,-6524000.0,264735000.0,2.8716403204637886,2.8716403204637886,9.69951452292962,29.345715581056965,12.571549309378923,19.074521141239195,18.615763363891922,18.615763363891922,6.782418241638671,9.69951452292962,0.032281960222465704,19.609213573431486,2.8716403204637886,,,,,0.44214435498876076,1.163082111153446,0.5142501898349064,2.600720212503765,0.7137336178697036,0.4100608321344261,9.78555221300335,0.04326626671427206,,0.002,0.022,,,Real Estate
6,XOM,,34088.0,,,2018.0,,279332000000.0,211599000000.0,67733000000.0,0.24248206435352915,0.0,11480000000.0,0.0,11480000000.0,34129000000.0,45609000000.0,257208000000.0,0.0,766000000.0,18745000000.0,49883000000.0,0.17857961135852676,22124000000.0,0.07920324202024831,8829000000.0,30953000000.0,0.11081079145962511,9532000000.0,20840000000.0,0.0746065613678347,4.88,4.88,4237000000.0,4237000000.0,,,Oil & Gas Integrated,,3042000000.0,0.0,3042000000.0,24701000000.0,18958000000.0,1272000000.0,47973000000.0,247101000000.0,0.0,0.0,0.0,40790000000.0,0.0,10332000000.0,298223000000.0,0.0,346196000000.0,21063000000.0,17258000000.0,5892000000.0,0.0,12925000000.0,57138000000.0,19235000000.0,0.0,27244000000.0,44051000000.0,90530000000.0,0.0,1303000000.0,147668000000.0,0.0,15258000000.0,421653000000.0,-19564000000.0,-225553000000.0,191794000000.0,191794000000.0,339462000000.0,0.0,339462000000.0,0.0,36493000000.0,33451000000.0,-60000000.0,0.0,-1356000000.0,0.0,0.0,0.0,-2155000000.0,36014000000.0,-19574000000.0,4123000000.0,-1981000000.0,0.0,986000000.0,-16446000000.0,-4971000000.0,0.0,-626000000.0,-13798000000.0,-51000000.0,-19446000000.0,-257000000.0,-135000000.0,3042000000.0,3177000000.0,36014000000.0,-19574000000.0,16440000000.0,1.5969880904162799,1.5969880904162799,1.0965186008523906,14.697348071655469,11.30853001902757,18.6309448791545,8.504824063233741,8.504824063233741,-2.775074143476124,1.0965186008523906,0.04504840786856713,6.81081197629052,1.5969880904162799,72.29,73.01,277600132746.0,0.30795076406164185,0.554004090168575,0.7699302376508128,0.4265445008030133,40.40861618798956,0.24248206435352915,0.07920324202024831,10.865824791182206,0.06019711377370045,0.8392366420032306,0.0151,0.022,6.944426788084838,6.13935551637005,Energy
7,XOM,,34088.0,,,2017.0,,237162000000.0,182238000000.0,54924000000.0,0.23158853441951072,0.0,10956000000.0,0.0,10956000000.0,31894000000.0,42850000000.0,225088000000.0,0.0,601000000.0,19893000000.0,39030000000.0,0.1645710526981557,12074000000.0,0.050910348200807885,6600000000.0,18674000000.0,0.0787394270582977,-1174000000.0,19710000000.0,0.08310774913350367,4.63,4.63,4256000000.0,4256000000.0,,,Oil & Gas Integrated,,3177000000.0,0.0,3177000000.0,25597000000.0,16992000000.0,1368000000.0,47134000000.0,252630000000.0,0.0,0.0,0.0,39160000000.0,0.0,9767000000.0,301557000000.0,0.0,348691000000.0,21701000000.0,17930000000.0,6356000000.0,0.0,11784000000.0,57771000000.0,23079000000.0,0.0,26893000000.0,46448000000.0,96420000000.0,0.0,1327000000.0,154191000000.0,0.0,14656000000.0,414540000000.0,-16262000000.0,-225246000000.0,187688000000.0,187688000000.0,341879000000.0,0.0,341879000000.0,0.0,41009000000.0,37832000000.0,-8577000000.0,0.0,-649000000.0,0.0,0.0,0.0,-311000000.0,30066000000.0,-15402000000.0,3103000000.0,-5507000000.0,0.0,2076000000.0,-15730000000.0,-5024000000.0,0.0,-747000000.0,-13001000000.0,3642000000.0,-15130000000.0,314000000.0,-480000000.0,3177000000.0,3657000000.0,30066000000.0,-15402000000.0,14664000000.0,1.9678172013810153,1.9678172013810153,1.557313882041811,18.73849187685439,9.265226393718013,25.18655720763775,12.284164002288298,12.284164002288298,-3.5539670868044686,1.557313882041811,0.035201040364631855,10.432172044396617,1.9678172013810153,,,,,0.5382645379433366,0.8215282809769404,0.4421995405674365,31.071547420965057,0.23158853441951072,0.050910348200807885,10.501470525553046,0.056525691801623784,,0.025699999999999997,0.0326,,,Energy
8,XOM,,34088.0,,,2016.0,,218608000000.0,179496000000.0,39112000000.0,0.17891385493669032,0.0,10799000000.0,0.0,10799000000.0,27377000000.0,38176000000.0,217672000000.0,0.0,453000000.0,22308000000.0,30195000000.0,0.1381239478884579,936000000.0,0.004281636536631779,7033000000.0,7969000000.0,0.03645337773549001,-406000000.0,7840000000.0,0.03586328039230037,1.88,1.88,4170212766.0,4170212766.0,,,Oil & Gas Integrated,,3657000000.0,0.0,3657000000.0,21394000000.0,15080000000.0,1285000000.0,41416000000.0,244224000000.0,0.0,0.0,0.0,35102000000.0,0.0,9572000000.0,288898000000.0,0.0,330314000000.0,17801000000.0,13830000000.0,5268000000.0,0.0,10739000000.0,47638000000.0,27707000000.0,0.0,34041000000.0,47098000000.0,108846000000.0,0.0,1225000000.0,156484000000.0,0.0,12157000000.0,407831000000.0,-22239000000.0,-230424000000.0,167325000000.0,167325000000.0,323809000000.0,0.0,323809000000.0,0.0,41537000000.0,37880000000.0,-4386000000.0,0.0,-1392000000.0,0.0,0.0,0.0,-2288000000.0,22082000000.0,-16163000000.0,4275000000.0,-1417000000.0,0.0,902000000.0,-12403000000.0,-7773000000.0,6000000.0,-977000000.0,-12453000000.0,11904000000.0,-9293000000.0,-434000000.0,-48000000.0,3657000000.0,3705000000.0,22082000000.0,-16163000000.0,5919000000.0,2.1149514885694765,2.1149514885694765,1.6188074444891662,45.13829819194996,10.21819201645321,59.787845552439215,16.02591512656859,16.02591512656859,-8.388427244010002,1.6188074444891662,0.035189471485793274,12.974474509848905,2.1149514885694765,,,,,0.5065634517459144,0.9352099208127895,0.47374316559395,17.591611479028696,0.17891385493669032,0.004281636536631779,4.685492305393695,0.023734991553491527,,0.0165,0.0234,,,Energy
9,XOM,,34088.0,,,2015.0,,259488000000.0,206316000000.0,53172000000.0,0.20491120976692564,0.0,11501000000.0,0.0,11501000000.0,28788000000.0,40289000000.0,246605000000.0,0.0,311000000.0,18048000000.0,39924000000.0,0.1538568257491676,12883000000.0,0.04964776791219633,9083000000.0,21966000000.0,0.08465131335553089,5415000000.0,16150000000.0,0.062237945492662476,3.85,3.85,4194805195.0,4194805195.0,,,Oil & Gas Integrated,,3705000000.0,0.0,3705000000.0,19875000000.0,16245000000.0,2798000000.0,42623000000.0,251605000000.0,0.0,0.0,0.0,34245000000.0,0.0,8285000000.0,294135000000.0,0.0,336758000000.0,18074000000.0,18762000000.0,5739000000.0,0.0,11401000000.0,53976000000.0,18687000000.0,0.0,36818000000.0,50467000000.0,105972000000.0,0.0,1238000000.0,159948000000.0,0.0,11612000000.0,412444000000.0,-23511000000.0,-229734000000.0,170811000000.0,170811000000.0,330759000000.0,0.0,330759000000.0,0.0,37449000000.0,33744000000.0,-1832000000.0,0.0,-3113000000.0,0.0,0.0,0.0,1091000000.0,30344000000.0,-26490000000.0,2389000000.0,-607000000.0,0.0,884000000.0,-23824000000.0,-532000000.0,5000000.0,-4039000000.0,-12090000000.0,9619000000.0,-7037000000.0,-394000000.0,-911000000.0,3705000000.0,4616000000.0,30344000000.0,-26490000000.0,3854000000.0,1.911853324074809,1.911853324074809,1.2584997307719132,20.220778832107875,13.056,84.73419256319205,10.762113700848346,10.762113700848346,-3.7799566885861027,1.2584997307719132,0.03702166060769252,9.024886738266261,1.911853324074809,,,,,0.507221803193985,0.9364033932240898,0.474964217628089,70.63022508038586,0.20491120976692564,0.04964776791219633,9.454894591097764,0.04795728683505663,,0.0084,0.0153,,,Energy
