,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
0,FCX,,831259.0,,,2018,,18628000000,13445000000,5183000000,0.27823706248657937,0,0,0,443000000,194000000,637000000,14082000000,0.0,945000000,0,4538000000,0.2436117672321237,4754000000,0.25520721494524373,-862000000,3892000000,0.20893278934936654,991000000,2602000000,0.13968219884045524,1.557626,1.55,1449000000,1458000000,,,Copper,,4217000000,0,4217000000,1322000000,4759000000,422000000,10720000000,28010000000,0,398000000,398000000,316000000,0,2772000000,31496000000,0,42216000000,1661000000,17000000,274000000,35000000,1342000000,3329000000,11124000000,0,4262000000,5609000000,20995000000,0,0,24324000000,0,158000000,-12041000000,-605000000,22286000000,9798000000,9798000000,34122000000,0,34122000000,0,11141000000,6924000000,-527000000,76000000,-494000000,649000000,-106000000,94000000,2206000000,3863000000,0,-3043000000,0,0,-1975000000,-5018000000,-2717000000,3500000000,0,-218000000,335000000,900000000,0,-255000000,4455000000,4710000000,3863000000,-1971000000,1892000000,1.6666902147887324,1.6666902147887324,0.8766497060607688,6.276030255380476,14.090771558245084,8.631200171511628,4.227344220683407,4.227344220683407,15.181916260511368,0.8766497060607688,0.013349474583536525,5.124334668245924,1.6666902147887324,11.27,14.18,14750414394.0,0.25462487153134633,0.23209209778283116,2.482547458665034,0.576179647527004,4.118518518518519,0.27823706248657937,0.25520721494524373,26.55644008981425,0.061635398900890655,1.8456390991865388,0.0151,0.0313,15.253991882274157,8.700282658148016,Basic Materials
1,FCX,,831259.0,,,2017,,16403000000,12022000000,4381000000,0.2670852892763519,0,0,0,484000000,345000000,829000000,12851000000,0.0,801000000,0,3501000000,0.21343656648174114,3633000000,0.22148387490093277,-731000000,2902000000,0.17691885630677315,883000000,1817000000,0.11077241967932695,1.25,1.25,1447000000,1454000000,,,Copper,,4447000000,0,4447000000,1571000000,3893000000,868000000,10779000000,22844000000,0,306000000,306000000,262000000,0,3111000000,26523000000,0,37302000000,1380000000,1414000000,694000000,91000000,1459000000,5038000000,11703000000,0,3913000000,5352000000,20968000000,0,0,26006000000,0,158000000,-14722000000,-487000000,23028000000,7977000000,7977000000,33983000000,0,33983000000,0,13117000000,8670000000,-317000000,71000000,813000000,427000000,110000000,224000000,2298000000,4682000000,0,0,0,0,-1363000000,-1363000000,-3812000000,0,0,-2000000,759000000,-3055000000,0,202000000,4447000000,4245000000,4682000000,-1410000000,3272000000,3.4701151864610753,3.4701151864610753,1.6875637896970066,15.234512296312605,10.441120305537874,8.459996589975551,5.9122402482699705,5.9122402482699705,36.801901991259335,1.6875637896970066,7.225144091542095E-5,10.383064507969152,3.4701151864610753,,,,,0.213849123371401,3.2601228532029585,0.6971744142405233,3.622971285892634,0.2670852892763519,0.22148387490093277,22.777986711796412,0.04871052490483084,,0.025699999999999997,0.04189999999999999,,,Basic Materials
2,FCX,,831259.0,,,2016,,14830000000,17580000000,-2750000000,-0.18543492919757248,0,0,0,607000000,84000000,691000000,18271000000,0.0,755000000,0,-3189000000,-0.2150370869858395,-2792000000,-0.1882670262980445,-680000000,-3472000000,-0.23412002697235335,371000000,-4315000000,-0.29096426163182737,-3.16,-3.16,1318000000,1318000000,,,Copper,,4245000000,0,4245000000,2094000000,3642000000,454000000,10435000000,23310000000,0,305000000,305000000,303000000,0,2964000000,26882000000,0,37317000000,1540000000,1232000000,156000000,82000000,1255000000,4265000000,14795000000,0,3935000000,5065000000,23795000000,0,0,28060000000,0,157000000,-16540000000,-548000000,22982000000,6051000000,6051000000,34111000000,0,34111000000,0,16027000000,11782000000,239000000,86000000,67000000,-175000000,-28000000,10000000,7652000000,3729000000,0,996000000,0,0,2554000000,3550000000,-7625000000,1515000000,0,-6000000,2950000000,-3166000000,0,4068000000,4245000000,177000000,3729000000,-2813000000,916000000,3.5394976037018675,3.5394976037018675,1.4442009440323669,-4.963499420625724,7.082139446036294,23.38155021834061,5.743496916063288,5.743496916063288,-10.921355987286653,1.4442009440323669,2.8014474144974906E-4,-10.41063029162747,3.5394976037018675,,,,,0.1621512983358791,4.637250041315485,0.7519361149074149,-4.598675496688742,-0.18543492919757248,-0.1882670262980445,-71.31052718558915,-0.11563094568159284,,0.0165,0.21650000000000003,,,Basic Materials
3,FCX,,831259.0,,,2015,,15877000000,28524000000,-12647000000,-0.7965610631731436,0,0,0,569000000,205000000,774000000,29298000000,0.0,645000000,0,-13485000000,-0.8493418152043837,-13382000000,-0.8428544435346728,-639000000,-14021000000,-0.8831013415632676,-1935000000,-12195000000,-0.7680922088555773,-11.31,-11.31,1082000000,1082000000,,,Copper,,224000000,0,224000000,2277000000,4788000000,173000000,7462000000,34789000000,0,0,0,339000000,0,3987000000,39115000000,0,46577000000,2342000000,649000000,225000000,48000000,1043000000,4307000000,19779000000,0,4440000000,6007000000,30226000000,0,0,34533000000,0,137000000,-12387000000,-503000000,20581000000,7828000000,7828000000,42361000000,0,42361000000,0,20428000000,20204000000,-2039000000,85000000,161000000,813000000,-217000000,-212000000,17208000000,3220000000,0,0,0,0,-6246000000,-6246000000,-6677000000,1936000000,0,-605000000,8132000000,2786000000,0,-240000000,224000000,464000000,3220000000,-6353000000,-3133000000,0.6358201190342362,0.6358201190342362,0.31348490847137367,-0.40813447247232476,6.9727711901624945,-1.5886370545164379,1.5457142521118015,1.5457142521118015,-0.7372312173874046,0.31348490847137367,0.12155429019371818,-1.867348898168335,0.6358201190342362,,,,,0.1680657835412328,4.411471640265713,0.7414174377911845,-21.73798449612403,-0.7965610631731436,-0.8428544435346728,-155.78691875319365,-0.26182450565729865,,0.0084,0.2084,,,Basic Materials
4,FCX,,831259.0,,,2014,,21438000000,19504000000,1934000000,0.09021363933202724,0,0,0,592000000,245000000,837000000,20341000000,0.0,630000000,0,-314000000,-0.01464688870230432,97000000,0.00452467580931057,-521000000,-424000000,-0.019777964362347234,324000000,-1268000000,-0.059147308517585595,-1.26,-1.26,1039000000,1039000000,,,Copper,,464000000,0,464000000,2563000000,5361000000,657000000,9045000000,45494000000,0,334000000,334000000,328000000,0,3594000000,49750000000,0,58795000000,2439000000,478000000,547000000,105000000,1603000000,5172000000,18492000000,0,6466000000,6191000000,31149000000,0,0,36321000000,0,117000000,128000000,-544000000,18586000000,18287000000,18287000000,54608000000,0,54608000000,0,18970000000,18506000000,-929000000,106000000,-865000000,215000000,-394000000,-233000000,8587000000,5631000000,0,283000000,0,0,-4084000000,-3801000000,-10306000000,0,0,-1305000000,8260000000,-3351000000,0,-1521000000,464000000,1985000000,5631000000,-7215000000,-1584000000,0.9550822704926998,0.9550822704926998,0.8147023733790466,-13.774124195977919,8.364416699180648,-11.026255985164141,3.1016852211862904,3.1016852211862904,-23.892011752288912,0.8147023733790466,0.07471834841057085,-114.55920216719745,0.9550822704926998,,,,,0.31102984947699636,1.9861650352709574,0.6177566119567991,-0.6730158730158731,0.09021363933202724,0.00452467580931057,-6.933887461037896,-0.02156645973297049,,0.0063,0.2063,,,Basic Materials
5,FCX,,831259.0,,,2013,,20921000000,14637000000,6284000000,0.30036805124038046,0,0,0,657000000,276000000,933000000,15570000000,0.0,518000000,0,4651000000,0.2223125089622867,5351000000,0.25577171263323933,-438000000,4913000000,0.2348358109077004,1475000000,2658000000,0.12704937622484586,2.65,2.64,1002000000,1006000000,,,Copper,,1985000000,0,1985000000,2562000000,5018000000,407000000,9972000000,47401000000,1916000000,380000000,2296000000,178000000,2000000,3624000000,53501000000,0,63473000000,2144000000,312000000,326000000,115000000,1876000000,4773000000,20394000000,0,7497000000,5578000000,33469000000,0,0,38242000000,0,117000000,2742000000,-405000000,18480000000,20934000000,20934000000,59176000000,0,59176000000,0,20706000000,18721000000,277000000,173000000,-808000000,49000000,-359000000,-431000000,3839000000,6139000000,0,-5441000000,0,0,-5467000000,-10908000000,-5476000000,0,-228000000,-2281000000,11034000000,3049000000,0,-1720000000,1985000000,3705000000,6139000000,-5286000000,853000000,1.551295490570364,1.551295490570364,1.5522594426461451,12.217765161625282,8.165886026541765,38.071301054630716,5.289920149796384,5.289920149796384,20.43773070442159,1.5522594426461451,0.07023903486072909,11.007486518942164,1.551295490570364,,,,,0.3298095253099743,1.82678895576574,0.6024923983426024,9.484555984555984,0.30036805124038046,0.25577171263323933,12.697047864717684,0.04187607329100562,,0.002,0.0089,,,Basic Materials
6,GRMN,,1121788.0,,,2018,,3347444000,1367725000,1979719000,0.5914121341537005,567805000,478177000,155394000,633571000,0,1201376000,2569101000,47147000.0,47147000,96194000,966588000,0.2887540463709027,778343000,0.23251860225294285,44904000,823247000,0.24593301635516532,129167000,694080000,0.20734626180452906,3.68,3.66,188635000,189734000,,,Scientific & Technical Instruments,,1201732000,182989000,1384721000,569833000,561840000,148974000,2665368000,663527000,301017000,116063000,417080000,1330123000,176959000,129801000,2717490000,0,5382858000,204985000,0,51642000,96372000,568314000,921313000,0,76566000,92944000,129061000,298571000,0,0,1219884000,0,17979000,2710619000,8430000,1425946000,4162974000,4162974000,5382858000,0,5382858000,1513112000,0,-1201732000,38978000,56391000,-6963000,5167000,40628000,-11597000,40840000,919520000,-155755000,-29170000,-403181000,283603000,-3000000,-307503000,0,0,0,-296148000,9987000,-286161000,-15810000,310046000,1201805000,891759000,919520000,-160355000,759165000,3.064488161752992,3.064488161752992,3.8110822886612894,18.380279709378602,5.8744298768235605,16.80449512383408,13.873960915135614,13.873960915135614,10.937529575922271,3.8110822886612894,0.02321384912836428,12.56812839615103,3.064488161752992,67.63,74.0,12116852386.0,0.15689944816075857,0.7733761507362817,0.29303185655255115,0.22662384926371826,16.461280675334592,0.5914121341537005,0.23251860225294285,16.672696010112002,0.12894265462696583,0.9638026394759878,0.0151,0.022,7.972931097801528,7.972931097801528,Technology
7,GRMN,,1121788.0,,,2017,,3087004000,1303840000,1783164000,0.577635791855145,511634000,437977000,164693000,602670000,0,1114304000,2418144000,36925000.0,36925000,86252000,805471000,0.2609232122796083,668860000,0.21666962530660797,13434000,682294000,0.2210214175297473,-12661000,694955000,0.22512280515347566,3.7,3.68,187828000,188732000,,,Scientific & Technical Instruments,,891488000,161687000,1053175000,590882000,517644000,202224000,2363925000,595684000,286982000,122819000,409801000,1260033000,199343000,181474000,2646335000,0,5010260000,169640000,0,33638000,139681000,485697000,828656000,0,163840000,75215000,140083000,379138000,0,0,1207794000,0,17979000,2368874000,56045000,1359568000,3802466000,3802466000,5010260000,0,5010260000,1421720000,0,-891488000,-90725000,44735000,-128264000,-40088000,-17240000,-2937000,53889000,660842000,-139696000,-90471000,-587656000,635311000,-12024000,-194536000,0,0,-74523000,-382976000,9087000,-448412000,26711000,44605000,891488000,846883000,660842000,-151928000,508914000,3.1470423958964524,3.1470423958964524,3.8764192436922014,17.219131758106354,5.224400134036914,23.51383870546851,18.107992093351815,18.107992093351815,10.202730877142686,3.8764192436922014,0.0320039531327974,14.410371937339859,3.1470423958964524,,,,,0.7589358636078767,0.3176343983088869,0.24106413639212337,17.477833446174678,0.577635791855145,0.21666962530660797,18.27642903315901,0.138706374519486,,0.025699999999999997,0.0326,,,Technology
8,GRMN,,1121788.0,,,2016,,3018665000,1339095000,1679570000,0.5563949626738972,467960000,410558000,177143000,587701000,0,1055661000,2394756000,33406000.0,33406000,86340000,749416000,0.2482607377764674,623909000,0.20668374927327146,5761000,629670000,0.2085922088075358,118856000,510814000,0.16921851215686404,2.71,2.7,188818000,189343000,,,Scientific & Technical Instruments,,846883000,266952000,1113835000,527062000,484821000,137298000,2263016000,482878000,224553000,80449000,305002000,1213285000,110293000,150659000,2262117000,0,4525133000,172404000,0,16163000,146564000,447604000,782735000,0,140407000,61220000,122768000,324395000,0,0,1107130000,0,17979000,2056702000,-36761000,1380083000,3418003000,3418003000,4525133000,0,4525133000,1480237000,0,-846883000,1699000,41250000,22923000,9000000,-11496000,-22143000,42656000,705682000,-90960000,-77945000,-905089000,957350000,-4893000,-121537000,0,0,-93233000,-481452000,13009000,-561676000,-8656000,13813000,846883000,833070000,705682000,-96675000,609007000,2.6157180133466817,2.6157180133466817,2.9617503157100904,17.502519540915088,5.727343272707954,14.680507804956262,12.669349674177603,12.669349674177603,10.42530602711226,2.9617503157100904,0.05385048664853118,11.303821199107553,2.6157180133466817,,,,,0.7553375779231241,0.3239113599373669,0.24466242207687597,17.849009160031134,0.5563949626738972,0.20668374927327146,14.944808415908353,0.11288375391397336,,0.0165,0.0234,,,Technology
9,GRMN,,1121788.0,,,2015,,2820270000,1281566000,1538704000,0.5455874792129831,427043000,394914000,167166000,562080000,0,989123000,2270689000,29653000.0,29653000,78360000,675200000,0.23940970190797334,549581000,0.19486822183691632,17606000,567187000,0.2011108865463236,110960000,456227000,0.16176713577068863,2.39,2.39,190631000,191107000,,,Scientific & Technical Instruments,,833070000,215161000,1048231000,531481000,500554000,130821000,2211087000,446089000,187791000,57761000,245552000,1343387000,116518000,136758000,2288304000,0,4499391000,178905000,0,21674000,164982000,500437000,865998000,0,128731000,56210000,103326000,288267000,0,0,1154265000,0,1797435000,1930517000,-30428000,-352398000,3345126000,3345126000,4499391000,0,4499391000,1558548000,0,-833070000,5897000,26290000,-344721000,22473000,36079000,-43923000,58414000,280467000,-80592000,-38687000,-915921000,919141000,4080000,-111979000,0,0,-131413000,-378117000,9438000,-500092000,-31594000,-363198000,833070000,1196268000,280467000,-84481000,195986000,1.8919913188635644,1.8919913188635644,2.244093421021675,13.872369133139422,5.306436166109418,32.292864554125295,22.565754090516172,22.565754090516172,8.34236160032903,2.244093421021675,0.05974403948269126,8.513523186545363,1.8919913188635644,,,,,0.7434619485170326,0.34505875115018086,0.2565380514829674,18.127474454523995,0.5455874792129831,0.19486822183691632,13.638559504186091,0.10139750023947686,,0.0084,0.0153,,,Technology
