,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
0,LYB,,1489393.0,,,2018,,39004000000,32529000000,6475000000,0.16600861450107682,115000000,0,0,1129000000,0,1244000000,33773000000,45000000.0,360000000,1241000000,6904000000,0.1770074864116501,5231000000,0.13411444980002052,80000000,5311000000,0.1361655214849759,613000000,4690000000,0.1202440775305097,12.04,12.01,389000000,389000000,,,Specialty Chemicals,,332000000,892000000,1224000000,4434000000,4515000000,393000000,10566000000,12477000000,1814000000,965000000,2779000000,2103000000,31000000,322000000,17712000000,0,28278000000,3087000000,890000000,202000000,128000000,1206000000,5513000000,8497000000,0,1975000000,2013000000,12485000000,0,0,17998000000,0,22000000,6763000000,-1363000000,4835000000,10257000000,10257000000,28255000000,0,28255000000,2995000000,9387000000,9055000000,260000000,39000000,93000000,433000000,-199000000,0,-852000000,5471000000,-2105000000,-1739000000,-1192000000,1628000000,-151000000,-3559000000,-394000000,0,-1854000000,-1554000000,794000000,-3008000000,-31000000,-1127000000,401000000,1528000000,5471000000,-2105000000,3366000000,3.345771713639466,3.345771713639466,0.8798477198953953,7.3171813362046905,10.026735218508998,10.19535961580511,6.272633973094498,6.272633973094498,2.004495450551848,0.8798477198953953,0.04528291268970412,6.282239349188877,3.345771713639466,88.22,89.07,27109494720.0,0.11542082470344568,0.36272013579461065,1.7547041045139904,0.6364665110686752,14.627777777777778,0.16600861450107682,0.13411444980002052,45.72487081992785,0.1658533135299526,1.2602222574387552,0.0151,0.022,10.420379524696324,7.745234271335478,Basic Materials
1,LYB,,1489393.0,,,2017,,34484000000,28059000000,6425000000,0.1863182925414685,106000000,0,0,859000000,0,965000000,29024000000,24000000.0,491000000,1174000000,7142000000,0.20711054402041526,5460000000,0.15833429996520126,33000000,5493000000,0.15929126551444148,598000000,4879000000,0.14148590650736573,12.367176,12.23,394512054,399000000,,,Specialty Chemicals,,1523000000,1307000000,2830000000,4336000000,4217000000,355000000,11738000000,10997000000,570000000,568000000,1138000000,2072000000,90000000,171000000,14468000000,0,26206000000,2895000000,70000000,585000000,61000000,1166000000,4777000000,8549000000,0,1655000000,2275000000,12479000000,0,0,17256000000,0,31000000,15746000000,-1285000000,-5543000000,8949000000,8949000000,26205000000,0,26205000000,3379000000,8619000000,7096000000,-587000000,55000000,-593000000,-521000000,165000000,0,280000000,5206000000,-1547000000,134000000,-1823000000,1564000000,-84000000,-1756000000,-1493000000,0,-866000000,-1415000000,915000000,-2859000000,59000000,650000000,1528000000,878000000,5206000000,-1547000000,3659000000,5.23944094604223,5.23944094604223,1.3596960047016564,9.610116217694593,9.156664896441848,12.814363767732145,9.006484253963103,9.006484253963103,2.6699342874798626,1.3596960047016564,0.030178453603813445,7.558633019620824,5.23944094604223,,,,,0.3414866824391361,1.9282601407978546,0.6584751583606807,11.138492871690428,0.1863182925414685,0.15833429996520126,54.52005810705107,0.18617873769365795,,0.025699999999999997,0.0326,,,Basic Materials
2,LYB,,1489393.0,,,2016,,29183000000,23191000000,5992000000,0.20532501798992564,99000000,0,0,833000000,0,932000000,24123000000,17000000.0,322000000,1064000000,6608000000,0.2264331974094507,5060000000,0.17338861666038446,173000000,5233000000,0.17931672549086797,1386000000,3836000000,0.13144639002158792,9.49505,9.13,404000000,420000000,,,Specialty Chemicals,,875000000,1147000000,2022000000,3397000000,3809000000,371000000,9599000000,10137000000,528000000,550000000,1078000000,2010000000,192000000,426000000,13843000000,0,23442000000,2529000000,596000000,488000000,22000000,905000000,4540000000,8385000000,0,2331000000,2113000000,12829000000,0,0,17369000000,0,31000000,12282000000,-1511000000,-4754000000,6048000000,6048000000,23417000000,0,23417000000,3157000000,8981000000,8106000000,357000000,0,349000000,-383000000,383000000,0,-1000000,5606000000,-2243000000,144000000,-2794000000,2654000000,-58000000,-2297000000,0,0,-2938000000,-1395000000,984000000,-3349000000,-9000000,-49000000,875000000,924000000,5606000000,-2243000000,3363000000,6.29986280850589,6.29986280850589,1.305608411261475,9.932630413410747,9.63771466314399,11.32963730771443,6.796569794121232,6.796569794121232,2.8262273772659334,1.305608411261475,0.03661266426204371,6.992671045073188,6.29986280850589,,,,,0.2579984642948554,2.8718584656084656,0.7409350737991639,16.198757763975156,0.20532501798992564,0.17338861666038446,63.42592592592593,0.16363791485368143,,0.0165,0.0234,,,Basic Materials
3,LYB,,1489393.0,,,2015,,32735000000,25683000000,7052000000,0.21542691308996487,102000000,0,0,828000000,0,930000000,26613000000,33000000.0,310000000,1047000000,7563000000,0.23103711623644418,6122000000,0.18701695433022758,87000000,6209000000,0.18967466014968687,1730000000,4476000000,0.13673438215976783,10.169259,9.59,440150069,466000000,,,Specialty Chemicals,,924000000,1064000000,1988000000,3246000000,4051000000,504000000,9789000000,8991000000,536000000,640000000,1176000000,2127000000,205000000,469000000,12968000000,0,22757000000,2182000000,357000000,536000000,57000000,1217000000,4349000000,7671000000,0,2127000000,2036000000,11834000000,0,0,16183000000,0,31000000,9841000000,-1438000000,-1884000000,6550000000,6550000000,22733000000,0,22733000000,3191000000,8028000000,7104000000,181000000,0,-367000000,780000000,-786000000,0,507000000,5842000000,-1440000000,0,-2470000000,2839000000,20000000,-1051000000,0,0,-4656000000,-1410000000,1216000000,-4850000000,-48000000,-107000000,924000000,1031000000,5842000000,-1440000000,4402000000,5.2394658638336,5.2394658638336,1.0483733437638638,7.6672255156635565,11.070341562394319,7.796115721969578,5.874443924702171,5.874443924702171,2.3765703096886446,1.0483733437638638,0.04108571010232957,5.4769934428282525,5.2394658638336,,,,,0.2878235268269104,2.4706870229007634,0.7111218526167773,19.92258064516129,0.21542691308996487,0.18701695433022758,68.33587786259542,0.19668673375225204,,0.0084,0.0153,,,Basic Materials
4,LYB,,1489393.0,,,2014,,45608000000,38939000000,6669000000,0.14622434660585862,127000000,0,0,806000000,0,933000000,39872000000,33000000.0,352000000,1019000000,7085000000,0.15534555341168216,5736000000,0.1257674092264515,-24000000,5712000000,0.12524118575688475,1540000000,4174000000,0.091519031748816,8.57138,7.99,486969402,521000000,,,Specialty Chemicals,,1031000000,1593000000,2624000000,4016000000,4517000000,488000000,11645000000,8758000000,566000000,769000000,1335000000,2064000000,271000000,210000000,12638000000,0,24283000000,3064000000,350000000,340000000,73000000,1610000000,5437000000,6757000000,0,1623000000,2122000000,10502000000,0,0,15939000000,0,31000000,6775000000,-1026000000,2534000000,8314000000,8314000000,24253000000,0,24253000000,3657000000,7107000000,6076000000,177000000,0,-69000000,358000000,-378000000,0,753000000,6048000000,-1499000000,0,-3864000000,1826000000,6000000,-3531000000,0,0,-5788000000,-1403000000,1284000000,-5907000000,-29000000,-3419000000,1031000000,4450000000,6048000000,-1499000000,4549000000,4.632476329371327,4.632476329371327,0.8444660630238819,9.227218064780358,12.440807419530824,8.46656588313766,6.368123049337502,6.368123049337502,3.164347086711048,0.8444660630238819,0.03642792569023092,6.284884714522684,4.632476329371327,,,,,0.3423794424082692,1.9171277363483281,0.6563851253963678,16.133522727272727,0.14622434660585862,0.1257674092264515,50.2044743805629,0.17188979944817362,,0.0063,0.0132,,,Basic Materials
5,LYB,,1489393.0,,,2013,,44062000000,37940000000,6122000000,0.13894058372293586,150000000,0,0,870000000,0,1020000000,38960000000,15000000.0,309000000,1021000000,6323000000,0.1435023376151786,5102000000,0.11579138486677863,-106000000,4996000000,0.11338568380917798,1136000000,3857000000,0.08753574508646907,7.027752,6.75,548824138,570000000,,,Specialty Chemicals,,4450000000,0,4450000000,4501000000,5279000000,369000000,14599000000,8457000000,605000000,904000000,1509000000,2114000000,357000000,262000000,12699000000,0,27298000000,3572000000,59000000,212000000,107000000,1560000000,5510000000,5776000000,0,1659000000,1839000000,9274000000,0,0,14784000000,0,31000000,4004000000,96000000,8347000000,12478000000,12478000000,27262000000,0,27262000000,0,5835000000,1385000000,-46000000,0,-105000000,-64000000,275000000,0,112000000,4835000000,-1561000000,0,0,0,-41000000,-1602000000,0,0,-1949000000,-1127000000,1487000000,-1589000000,74000000,1718000000,4450000000,2732000000,4835000000,-1561000000,3274000000,3.4333395492147836,3.4333395492147836,0.972293833577733,11.10739198732229,9.789380137747168,13.085281275229711,8.860643411603323,8.860643411603323,4.292961149908636,0.972293833577733,0.026306445976970443,6.994498006500407,3.4333395492147836,,,,,0.4571030844750531,1.184805257252765,0.5415781375924976,16.119741100323626,0.13894058372293586,0.11579138486677863,30.91040230806219,0.14129240237380028,,0.002,0.0089,,,Basic Materials
6,MTB,,36270.0,,,2018,,5928302000,0,0,0.0,0,1820790000,85710000,1906500000,0,0,0,4598711000.0,526409000,179005000,3213654000,0.5420867560390816,0,0.0,0,2508240000,0.4230958544284687,590160000,1918080000,0.3235462700786836,12.75,12.74,138509769,138509769,,,Banks—Regional,,9710636000,2388955000,12099591000,6180651000,0,0,0,647408000,4593112000,47067000,4640179000,12878397000,0,0,0,120097403000,120097403000,1637348000,4200000000,0,0,0,0,8035760000,0,0,0,0,104637212000,0,104637212000,1231500000,81609000,11516672000,-420081000,3050491000,15460191000,15460191000,120097403000,0,120097403000,15267352000,12235760000,2525124000,15857000,0,-156361000,0,0,-5666000,133271000,2089852000,0,0,-1292053000,3126711000,-3244709000,-1410051000,-1459081000,0,-2194396000,-582903000,3741130000,-495250000,0,184551000,1605439000,1420888000,2089852000,-97676000,1992176000,1.4888271691661952,1.4888271691661952,3.8826551685961155,12.000308851194262,0.9591711293842671,11.553975352227257,11.013962903257594,11.013962903257594,1.2283616377964728,3.8826551685961155,0.02532428252306755,7.948172516798226,1.4888271691661952,166.18,236.29,24016210944.0,0.23528848913979525,0.1287304355781948,6.768170716648973,0.8712695644218051,-3.9711916019672917,0.0,0.0,12.406573760958063,0.01597103644281134,1.0020472983209816,0.0151,0.2151,8.28870584567623,5.546621499193935,Financial Services
7,MTB,,36270.0,,,2017,,5632187000,0,0,0.0,0,1752600000,69203000,1821803000,0,0,0,4167795000.0,386751000,197125000,2907738000,0.5162715655570385,0,0.0,0,2323862000,0.41260384287666585,915556000,1408306000,0.25004603007677123,8.72,8.7,152238188,152551000,,,Banks—Regional,,6499791000,1291427000,7791218000,6438887000,0,0,0,646451000,4593112000,71589000,4664701000,14797434000,0,0,0,118593487000,118593487000,1593993000,175099000,0,0,0,0,7719659000,0,0,0,0,102342668000,0,102342668000,1231500000,81756000,10164804000,-363814000,5136573000,16250819000,16250819000,118593487000,0,118593487000,16088861000,7719659000,1219868000,400790000,0,645752000,0,0,-65905000,129962000,2781935000,0,0,-1809253000,3372331000,1831847000,3394925000,-3433440000,0,-1205905000,-530136000,-907040000,-6076521000,0,100339000,1420888000,1320549000,2781935000,-78966000,2702969000,1.7852658748152184,1.7852658748152184,5.151113164122351,20.600659656707258,0.8747143722199193,10.733394500084453,10.428724106961079,10.428724106961079,2.317704956828069,5.151113164122351,0.018272969954798407,10.457269395832352,1.7852658748152184,,,,,0.13702960770518535,6.297692934737627,0.8629703922948146,-4.767752378145111,0.0,0.0,8.666061692029183,0.011875070340076939,,0.025699999999999997,0.2257,,,Financial Services
8,MTB,,36270.0,,,2016,,5295883000,0,0,0.0,0,1728645000,87137000,1815782000,0,0,0,3895871000.0,425984000,200591000,2684973000,0.5069925071985163,0,0.0,0,2058398000,0.38867890397125465,743284000,1315114000,0.24832761599906947,7.8,7.78,156856538,157304000,,,Banks—Regional,,6321187000,914699000,7235886000,6742745000,0,0,0,675263000,4593112000,97655000,4690767000,16574335000,0,0,0,123449206000,123449206000,1811431000,0,0,0,0,0,8409141000,0,0,0,0,106962584000,0,106962584000,1231500000,82118000,9222488000,-294636000,6245152000,16486622000,16486622000,123449206000,0,123449206000,17489034000,8409141000,2087954000,174013000,0,-654121000,0,0,11528000,147814000,1183411000,0,0,-3779310000,3076550000,-18008000,-720768000,-1119898000,0,-1141334000,-523161000,2274259000,-510134000,0,-47491000,1320549000,1368040000,1183411000,-107693000,1075718000,1.5531883868326697,1.5531883868326697,4.835233298866308,19.47118639790923,0.7854194397089019,23.804407687237735,21.638154308604534,21.638154308604534,2.2570878135854153,4.835233298866308,0.02043052589890413,10.31473457219123,1.5531883868326697,,,,,0.13354984235378559,6.487841111417487,0.8664501576462145,-4.31347891000601,0.0,0.0,7.976855416470396,0.01065307783348562,,0.0165,0.21650000000000003,,,Financial Services
9,MTB,,36270.0,,,2015,,4681891000,0,0,0.0,0,1601643000,0,1601643000,0,0,0,3170844000.0,328257000,175349000,2178298000,0.46526029760197324,0,0.0,0,1674692000,0.35769564050081476,595025000,1079667000,0.2306048987471088,7.22,7.18,136803878,137533000,,,Banks—Regional,,8962390000,12242671000,21205061000,7315021000,0,0,0,666682000,4593112000,140268000,4733380000,15930222000,0,0,0,122787884000,122787884000,1870714000,1981636000,0,0,0,0,8754577000,0,0,0,0,106614595000,0,106614595000,1231500000,82146000,8430502000,-251627000,6680768000,16173289000,16173289000,122787884000,0,122787884000,28172893000,10736213000,1773823000,396596000,0,-20474000,0,0,-343804000,111270000,1742408000,0,-1932596000,-3743072000,8894032000,4495918000,7714282000,-8912474000,0,0,-456287000,-93246000,-9462007000,0,-5317000,1368040000,1373357000,1742408000,-81936000,1660472000,0.9319719272363935,0.9319719272363935,3.2194366163332644,13.96083358950599,0.6400379438418564,9.07757030475742,8.650701396619601,8.650701396619601,1.4114424507794243,3.2194366163332644,0.030271707455966836,7.733962166370792,0.9319719272363935,,,,,0.13171730363885087,6.592016936072805,0.8682826963611491,-4.557867768242566,0.0,0.0,6.6756180514674535,0.008792944098621327,,0.0084,0.2084,,,Financial Services
