date,adjClose,ticker,profit_loss
2019,170.456924,MMM,7.026793999999995
2019,44.692314,AOS,4.54607
2019,67.876541,ABT,2.9837030000000055
2019,66.490677,ABBV,-6.317717999999999
2019,145.965088,ACN,13.347565000000003
2019,44.859966,ATVI,-0.9945069999999987
2019,39.974899,ADM,3.508597999999999
2019,247.380005,ADBE,22.809998000000007
2019,130.462463,ADP,10.575546000000017
2019,149.765182,AAP,1.0547180000000083
2019,14.851155,AES,2.332072
2019,43.194111,AFL,2.1804309999999987
2019,73.901093,A,10.058831000000005
2019,151.643204,APD,5.758927
2019,65.519997,AKAM,6.5099990000000005
2019,62.623421,ALK,2.7633670000000023
2019,77.203255,ALB,3.029251000000002
2019,117.279922,ARE,17.299324
2019,244.0,ALGN,41.88000500000001
2019,82.877304,ALLE,5.4455409999999915
2019,39.269955,LNT,2.978516000000006
2019,80.829086,ALL,6.534019000000001
2019,55.931,GOOGL,3.196998999999998
2019,55.537498,GOOG,3.2449980000000025
2019,36.271095,MO,-0.08109699999999975
2019,81.311501,AMZN,4.355004000000008
2019,8.112494,AMCR,0.3265089999999997
2019,24.51,AMD,5.680000000000003
2019,62.05769,AEE,4.795158999999998
2019,35.535397,AAL,3.5722410000000018
2019,68.633026,AEP,5.352871
2019,97.437004,AXP,7.346053999999995
2019,39.083099,AIG,3.7459829999999954
2019,157.033524,AMT,12.613891999999993
2019,88.848572,AWK,6.0097120000000075
2019,115.82692,AMP,17.279579999999996
2019,78.291954,ABC,8.70223200000001
2019,71.45945,AME,5.762703000000002
2019,164.665359,AMGN,-4.251526000000013
2019,42.261211,APH,3.9427790000000016
2019,93.175354,ADI,13.549087999999998
2019,167.550003,ANSS,24.540008
2019,161.968048,AON,23.012619
2019,30.375942,APA,5.353114999999999
2019,40.119019,AAPL,2.0719720000000024
2019,37.472462,AMAT,5.557482
2019,77.002205,APTV,16.649914000000003
2019,29.74,ACGL,3.5499989999999997
2019,55.125,ANET,2.4874989999999997
2019,72.263863,AJG,4.690383999999995
2019,89.904816,AIZ,6.541381999999999
2019,16.311953,T,0.5968449999999983
2019,87.904045,ATO,6.663794999999993
2019,149.070007,ADSK,20.110000000000014
2019,849.909973,AZO,11.429993000000081
2019,166.493088,AVB,18.382522999999992
2019,97.611076,AVY,13.529319000000001
2019,21.404978,BKR,3.0421949999999995
2019,50.195457,BALL,7.100497999999995
2019,25.91024,BAC,3.122377
2019,19.821108,BBWI,0.6132429999999971
2019,68.393478,BAX,6.476181000000004
2019,228.90155,BDX,25.29371599999999
2019,31.897556,WRB,2.179031000000002
2019,209.19,BRK.B,6.389999999999986
2019,51.642582,BBY,4.301333999999997
2019,251.119995,BIO,23.03999299999998
2019,43.090263,TECH,8.284987999999998
2019,330.910004,BIIB,26.220002000000022
2019,376.075256,BLK,24.71319500000004
2019,46.815609,BK,4.7755360000000024
2019,376.464447,BA,61.819304999999986
2019,1836.959961,BKNG,115.26000999999997
2019,38.463581,BWA,5.674804999999999
2019,112.408836,BXP,18.877617
2019,37.93,BSX,3.4700009999999963
2019,43.983761,BMY,-1.8778489999999977
2019,231.199646,AVGO,11.524871999999988
2019,96.132172,BR,7.374672000000004
2019,26.938719,BRO,0.7732719999999986
2019,46.6274,BF.B,1.4513000000000034
2019,79.608047,CHRW,4.3016429999999986
2019,48.68,CDNS,5.450000000000003
2019,46.380001,CZR,8.43
2019,85.779022,CPT,11.009590000000003
2019,30.90464,CPB,2.7233750000000008
2019,75.104691,COF,3.3615120000000047
2019,42.638103,CAH,3.690002
2019,59.189999,KMX,-3.780002000000003
2019,54.778183,CCL,7.46069
2019,37.279999,CTLT,6.369998999999996
2019,118.465912,CAT,4.830460000000002
2019,94.050003,CBOE,-1.8399959999999993
